31	0.922437	0.73328	0.87614	0.912786	0.754458	0.801713	0.825147	0.928795	0.067209	0.854652	0.207995	0.566339	0.149775	0.754489	0.083324	0.233596	0.59826	0.739178	0.992454	0.293864	0.063869	0.14805	0.226705	0.739482	0.145048	0.056137	0.970819	0.832274	0.162867	0.030396	0.718093	0.085304	0.763675	0.594233	0.99809	0.518132	0.395945	0.823236	0.446927	0.463154
32	0.677888	0.654921	0.029492	0.827662	0.40941	0.112815	0.061258	0.00767	0.851992	0.053712	0.301533	0.915861	0.201761	0.528238	0.655342	0.346808	0.584374	0.62616	0.179081	0.74724	0.656556	0.897174	0.832544	0.420231	0.491406	0.830633	0.938363	0.887351	0.653868	0.385289	0.350504	0.331755	0.04021	0.379996	0.159417	0.449619	0.49281	0.220675	0.457288	0.344802
33	0.274386	0.75882	0.260663	0.476146	0.287057	0.916004	0.822953	0.871431	0.542164	0.002034	0.618671	0.19872	0.899208	0.451214	0.61895	0.390614	0.281847	0.557312	0.277964	0.935714	0.942601	0.628468	0.267469	0.98281	0.008463	0.426886	0.432428	0.501272	0.64756	0.889716	0.846074	0.921945	0.648536	0.106736	0.39809	0.935593	0.02274	0.221043	0.807023	0.564904
34	0.223076	0.425693	0.763623	0.122283	0.876907	0.382573	0.512896	0.158753	0.939885	0.79086	0.094467	0.882485	0.419327	0.361935	0.865294	0.427789	0.78882	0.297722	0.929061	0.43638	0.187438	0.775135	0.358324	0.835973	0.881871	0.756413	0.771565	0.90461	0.977456	0.578588	0.469513	0.200531	0.00428	0.233136	0.322814	0.881186	0.615708	0.83571	0.039939	0.555592
35	0.626569	0.134405	0.438077	0.045896	0.49634	0.303371	0.473685	0.28516	0.601092	0.402746	0.721539	0.788529	0.17788	0.079862	0.624502	0.05975	0.836275	0.396066	0.96436	0.81373	0.974653	0.433873	0.014261	0.978933	0.667008	0.337074	0.860119	0.282716	0.172784	0.900057	0.838308	0.799353	0.034462	0.276384	0.845248	0.530801	0.579754	0.318933	0.81596	0.180846
36	0.721678	0.537498	0.969375	0.899558	0.61736	0.593876	0.959308	0.453635	0.989942	0.923667	0.267364	0.964594	0.35754	0.281625	0.943527	0.024547	0.618699	0.803645	0.307263	0.791482	0.703702	0.14557	0.590834	0.738163	0.421954	0.436082	0.268963	0.001707	0.755015	0.084923	0.182553	0.476693	0.62242	0.151927	0.37625	0.23978	0.745802	0.335558	0.693414	0.735743
37	0.259225	0.960777	0.700337	0.616764	0.242402	0.643863	0.641311	0.8611	0.447508	0.948573	0.652581	0.151209	0.094143	0.243415	0.889371	0.516096	0.679497	0.158334	0.517803	0.434511	0.243256	0.700355	0.911203	0.865676	0.852281	0.287453	0.105455	0.598083	0.62301	0.798868	0.333826	0.882234	0.759644	0.034162	0.498998	0.002045	0.678025	0.140308	0.863145	0.125532
38	0.088881	0.515725	0.27674	0.183024	0.75914	0.166111	0.69912	0.438636	0.324445	0.216922	0.873147	0.5677	0.917277	0.78435	0.433375	0.769558	0.071802	0.538829	0.367641	0.694812	0.337696	0.701466	0.577046	0.09734	0.735628	0.076043	0.099385	0.413652	0.216351	0.962529	0.539183	0.305232	0.478254	0.815923	0.488255	0.237393	0.982034	0.187375	0.676029	0.306478
39	0.404297	0.549176	0.874177	0.321573	0.333525	0.307552	0.091131	0.405326	0.84638	0.458771	0.100137	0.184076	0.160237	0.677182	0.281415	0.895864	0.753225	0.3808	0.309515	0.969575	0.343328	0.848698	0.274806	0.821582	0.66462	0.763061	0.058975	0.646654	0.950435	0.735003	0.953131	0.354731	0.284178	0.827308	0.676304	0.617702	0.134859	0.767434	0.023028	0.981239
40	0.226205	0.123164	0.165314	0.386441	0.800346	0.446729	0.282304	0.55357	0.827528	0.591818	0.523145	0.170856	0.440516	0.79795	0.992437	0.105136	0.561011	0.051411	0.751789	0.511445	0.786414	0.704919	0.866176	0.070591	0.532226	0.542479	0.688293	0.667085	0.309913	0.711321	0.648323	0.536117	0.834485	0.813636	0.922557	0.63483	0.260364	0.204861	0.1884	0.087892
41	0.796679	0.711544	0.258747	0.237194	0.509494	0.251183	0.342329	0.070504	0.302593	0.094117	0.581949	0.089006	0.799036	0.448124	0.159597	0.331262	0.990603	0.84789	0.998347	0.300515	0.55921	0.646669	0.836632	0.393694	0.460305	0.759189	0.028524	0.720669	0.964049	0.216923	0.80856	0.760727	0.928466	0.067306	0.997921	0.43796	0.318488	0.34025	0.508463	0.621081
42	0.434367	0.090411	0.710087	0.233402	0.538535	0.869683	0.564664	0.529137	0.717573	0.56301	0.829651	0.276782	0.209679	0.666282	0.670475	0.669983	0.425471	0.698998	0.390651	0.389519	0.915921	0.19921	0.150246	0.844387	0.266516	0.148167	0.282346	0.585004	0.488416	0.790808	0.206084	0.922782	0.881219	0.91617	0.156184	0.419753	0.785853	0.720848	0.948889	0.503426
43	0.283858	0.77854	0.780207	0.493536	0.444822	0.450682	0.163518	0.870292	0.14968	0.554169	0.259811	0.0656	0.753379	0.410056	0.909986	0.019894	0.558222	0.192331	0.604897	0.046638	0.983139	0.810981	0.969419	0.864357	0.727151	0.125603	0.284109	0.513003	0.84645	0.232998	0.016429	0.130307	0.011537	0.796635	0.623842	0.456359	0.247316	0.78736	0.326651	0.396996
44	0.341529	0.586461	0.462595	0.094907	0.996517	0.372581	0.1148	0.554739	0.564911	0.719697	0.601376	0.548049	0.530677	0.570794	0.412406	0.257827	0.696397	0.696514	0.77083	0.542846	0.929512	0.787258	0.673152	0.941049	0.583892	0.296994	0.397407	0.831208	0.084354	0.724057	0.228203	0.425882	0.310518	0.690798	0.520788	0.307034	0.063378	0.635587	0.861772	0.628289
45	0.355283	0.463147	0.176337	0.88596	0.033941	0.588742	0.143786	0.730337	0.285256	0.914615	0.273183	0.214767	0.701872	0.946335	0.155815	0.285763	0.243328	0.553222	0.116971	0.327681	0.277279	0.345174	0.753562	0.587796	0.035971	0.27435	0.894829	0.099348	0.909937	0.756601	0.727636	0.26522	0.219747	0.903973	0.151179	0.253688	0.492715	0.294964	0.984025	0.777971
46	0.209578	0.257207	0.992737	0.91145	0.203541	0.148552	0.197213	0.446869	0.701773	0.314183	0.77455	0.979051	0.659357	0.528112	0.566847	0.695327	0.802461	0.461675	0.794675	0.712398	0.218275	0.522311	0.977617	0.438022	0.426284	0.128795	0.69171	0.918998	0.423759	0.675734	0.696968	0.633337	0.932941	0.689705	0.544786	0.136482	0.838256	0.741998	0.583351	0.540029
47	0.056181	0.3579	0.51908	0.715537	0.886012	0.085926	0.410864	0.688472	0.547601	0.205538	0.40087	0.765875	0.727848	0.378486	0.203897	0.154131	0.507281	0.895606	0.073129	0.93104	0.571339	0.770097	0.564376	0.50428	0.459801	0.109162	0.640761	0.298057	0.851159	0.224111	0.838085	0.90734	0.582011	0.357165	0.622877	0.468022	0.443091	0.03374	0.156494	0.990691
48	0.239277	0.557363	0.756566	0.967125	0.935849	0.960462	0.121256	0.443129	0.856068	0.194385	0.374168	0.427407	0.964481	0.938544	0.931686	0.424281	0.047705	0.572447	0.722337	0.898864	0.796557	0.560422	0.806203	0.378567	0.917587	0.429079	0.846589	0.360677	0.462819	0.003082	0.351367	0.702096	0.560444	0.107932	0.66922	0.496292	0.068394	0.790476	0.939421	0.924461
49	0.98486	0.313589	0.351867	0.949341	0.252132	0.283553	0.373621	0.299836	0.855999	0.095958	0.198699	0.652555	0.65638	0.004902	0.031122	0.573966	0.433981	0.877711	0.934642	0.896799	0.880792	0.286008	0.598894	0.441236	0.39394	0.268114	0.937528	0.462333	0.05859	0.876948	0.386794	0.04345	0.190536	0.73866	0.99279	0.442668	0.022212	0.366411	0.742503	0.878211
50	0.462368	0.941202	0.530766	0.118747	0.946103	0.561888	0.692712	0.380083	0.439598	0.627353	0.276882	0.320389	0.913361	0.875776	0.761625	0.3073	0.143889	0.699152	0.769633	0.202478	0.5761	0.156426	0.245928	0.766636	0.895086	0.238717	0.209303	0.917298	0.605127	0.951806	0.795508	0.067495	0.893007	0.326274	0.186241	0.83911	0.888161	0.878953	0.219193	0.327758
51	0.506306	0.496075	0.648147	0.419666	0.37185	0.409771	0.726966	0.515738	0.108923	0.496598	0.718216	0.685023	0.653024	0.964143	0.451658	0.54811	0.20286	0.660961	0.465408	0.807986	0.612766	0.260916	0.87548	0.505773	0.587189	0.061721	0.344883	0.475349	0.940673	0.564076	0.803106	0.446979	0.06015	0.451253	0.866644	0.431999	0.861023	0.59361	0.947736	0.969946
52	0.090208	0.665952	0.654968	0.743231	0.630094	0.106626	0.291341	0.832954	0.767586	0.756748	0.640939	0.380352	0.017664	0.516419	0.886125	0.604852	0.57814	0.231008	0.0802	0.518813	0.795083	0.883306	0.965791	0.855232	0.334558	0.832435	0.28723	0.195581	0.426044	0.234966	0.165526	0.516251	0.900917	0.820494	0.259482	0.531011	0.927119	0.550822	0.363964	0.694705
53	0.30757	0.004903	0.075056	0.325233	0.521322	0.961181	0.930084	0.099461	0.192188	0.010284	0.618273	0.98727	0.893589	0.584064	0.842501	0.228147	0.416498	0.129731	0.423727	0.842541	0.364696	0.589253	0.358792	0.265612	0.409746	0.618273	0.796623	0.336865	0.169094	0.160586	0.031569	0.476664	0.165489	0.106624	0.801896	0.68681	0.067805	0.73198	0.78627	0.259992
54	0.742263	0.404543	0.247261	0.635852	0.988606	0.089762	0.863998	0.405104	0.219492	0.287725	0.247645	0.584188	0.876977	0.606436	0.849799	0.286723	0.224708	0.646422	0.623587	0.393802	0.807008	0.655155	0.870465	0.972496	0.761779	0.672361	0.659305	0.829583	0.40434	0.445575	0.089575	0.146602	0.850117	0.336836	0.782454	0.838723	0.426597	0.646451	0.243827	0.646089
55	0.934176	0.491471	0.230276	0.811153	0.097906	0.080075	0.097875	0.322614	0.726496	0.721462	0.716415	0.533503	0.376617	0.58688	0.505999	0.138396	0.259241	0.165303	0.967979	0.66358	0.610878	0.057553	0.810182	0.460995	0.394388	0.592635	0.299718	0.820984	0.239086	0.543544	0.467073	0.173262	0.035014	0.697348	0.984414	0.132919	0.777422	0.082289	0.455533	0.503918
56	0.803751	0.171948	0.03742	0.180367	0.758827	0.543419	0.318762	0.018067	0.708722	0.28674	0.681647	0.319599	0.344293	0.491828	0.780593	0.73868	0.084463	0.08031	0.559664	0.323549	0.623854	0.026736	0.49681	0.658867	0.724084	0.481223	0.791786	0.501505	0.563512	0.247318	0.005423	0.367262	0.419265	0.042843	0.547629	0.178092	0.586261	0.86639	0.196159	0.294982
57	0.15313	0.877805	0.614581	0.497423	0.369633	0.395174	0.236103	0.454095	0.475484	0.795766	0.777643	0.099337	0.822502	0.274453	0.758203	0.546586	0.755676	0.549988	0.048091	0.319187	0.797306	0.053513	0.686448	0.216571	0.096355	0.234076	0.394662	0.682615	0.100466	0.59082	0.977597	0.253596	0.468625	0.592177	0.751018	0.838257	0.98735	0.98712	0.292352	0.462833
58	0.782886	0.069995	0.562169	0.605388	0.344447	0.320371	0.151973	0.100122	0.870359	0.200063	0.419309	0.667664	0.253576	0.105756	0.884234	0.34993	0.339832	0.278896	0.032545	0.440297	0.869716	0.010141	0.693893	0.33834	0.602317	0.44491	0.176597	0.589666	0.43203	0.468948	0.052499	0.214916	0.538943	0.614667	0.820303	0.88339	0.935038	0.972276	0.983512	0.805396
59	0.172339	0.40282	0.47306	0.425914	0.508575	0.357294	0.775844	0.848406	0.636189	0.808388	0.288703	0.505904	0.818528	0.982595	0.844244	0.420845	0.427505	0.02084	0.010511	0.859534	0.489788	0.063009	0.07445	0.028731	0.677675	0.894752	0.91212	0.612712	0.867028	0.895631	0.418108	0.039366	0.29845	0.891167	0.46528	0.807025	0.248461	0.241123	0.65543	0.884649
60	0.049511	0.944133	0.390553	0.868039	0.926728	0.234797	0.288883	0.354232	0.255637	0.299393	0.213766	0.745424	0.362402	0.288215	0.774155	0.040076	0.182967	0.686274	0.652788	0.049994	0.581905	0.070896	0.089359	0.880354	0.962063	0.554639	0.687378	0.210523	0.795761	0.342808	0.095172	0.845272	0.286941	0.485725	0.71331	0.213668	0.720521	0.002193	0.567899	0.976157
61	0.301586	0.781664	0.721581	0.663987	0.069879	0.495735	0.704063	0.252845	0.182009	0.356851	0.302838	0.763913	0.427746	0.392197	0.644266	0.389808	0.946835	0.331644	0.600331	0.742596	0.674452	0.695502	0.587867	0.961392	0.181226	0.301177	0.175059	0.901747	0.303369	0.742958	0.877903	0.604954	0.524622	0.599484	0.26894	0.5945	0.095218	0.973003	0.847344	0.277226
62	0.329853	0.150182	0.041138	0.757598	0.542378	0.685404	0.147406	0.489213	0.017048	0.747736	0.231809	0.691499	0.443237	0.819675	0.652891	0.624463	0.120852	0.827949	0.526209	0.42422	0.570907	0.404112	0.029174	0.095528	0.003595	0.298114	0.690027	0.098813	0.271116	0.537371	0.376038	0.600968	0.687552	0.417176	0.358565	0.229929	0.10258	0.505971	0.719142	0.119627
63	0.253706	0.95095	0.811126	0.696942	0.770625	0.464016	0.321405	0.891476	0.291965	0.847614	0.315696	0.862871	0.251725	0.344869	0.958399	0.25532	0.642983	0.648425	0.354132	0.914098	0.185795	0.73017	0.515065	0.873347	0.147345	0.87363	0.103276	0.249925	0.3796	0.822417	0.369551	0.633306	0.773366	0.180677	0.330248	0.543991	0.644693	0.651652	0.435466	0.936658
64	0.499265	0.751162	0.799529	0.75099	0.096031	0.757927	0.006309	0.739013	0.406352	0.36044	0.65311	0.592146	0.090609	0.168175	0.465492	0.237953	0.041805	0.568768	0.487878	0.421405	0.391184	0.857429	0.05471	0.16455	0.038105	0.384957	0.70854	0.682798	0.036609	0.144006	0.619455	0.535873	0.895167	0.418983	0.286862	0.991197	0.17691	0.29317	0.73021	0.583261
65	0.65361	0.38332	0.175407	0.744218	0.551494	0.640899	0.982171	0.593299	0.209666	0.470048	0.014703	0.600849	0.327476	0.069413	0.765399	0.365581	0.45437	0.473938	0.048378	0.490978	0.617943	0.667833	0.026851	0.51311	0.086816	0.313713	0.504307	0.263725	0.606883	0.234517	0.846985	0.260492	0.617836	0.022391	0.00471	0.169329	0.663289	0.98688	0.762628	0.872955
66	0.456928	0.77733	0.473803	0.784403	0.846743	0.239201	0.149984	0.301113	0.713139	0.198362	0.79209	0.331082	0.866194	0.818941	0.844192	0.953009	0.132653	0.348498	0.216733	0.739536	0.583014	0.063718	2.7E-5	0.200849	0.086108	0.004736	0.370178	0.749397	0.991616	0.132805	0.622351	0.448543	0.910135	0.096154	0.232946	0.756878	0.335355	0.382929	0.05799	0.048493
67	0.58129	0.85008	0.379575	0.447484	0.66902	0.223766	0.400492	0.801673	0.572263	0.617225	0.541208	0.155277	0.680942	0.541235	0.356126	0.76705	0.545971	0.726304	0.516446	0.537586	0.859108	0.138797	0.986128	0.769243	0.23495	0.219074	0.52612	0.570305	0.602002	0.584109	0.618797	0.183292	0.434188	0.998371	0.630775	0.103208	0.222136	0.031267	0.90488	0.794399
68	0.648491	0.446088	0.949676	0.329433	0.987322	0.305802	0.096482	0.533293	0.032105	0.612928	0.070878	0.891213	0.751724	0.057006	0.660456	0.986674	0.276079	0.186575	0.556979	0.878081	0.770684	0.175775	0.061372	0.204872	0.174146	0.692147	0.308079	0.396282	0.723414	0.212959	0.190681	0.371904	0.659046	0.140357	0.701337	0.646368	0.446158	0.797818	0.17966	0.478263
69	0.410746	0.250538	0.369476	0.16247	0.307543	0.029931	0.149144	0.583622	0.216506	0.706122	0.461702	0.987189	0.881896	0.523074	0.192061	0.056042	0.215221	0.500139	0.452324	0.938634	0.713098	0.643004	0.310538	0.372143	0.783361	0.011874	0.018511	0.229518	0.809692	0.198171	0.707781	0.220437	0.448709	0.077256	0.382906	0.756251	0.107186	0.532049	0.339873	0.323692
