21	0.598306	0.523356	0.082681	0.297278	0.067906	0.592773	0.302843	0.467393	0.625833	0.372974
22	0.248027	0.341505	0.438287	0.870831	0.54067	0.741815	0.801625	0.059307	0.307231	0.816483
23	0.188296	0.579884	0.964251	0.526015	0.935843	0.852421	0.537246	0.923357	0.245378	0.082192
24	0.940258	0.843684	0.605548	0.022939	0.140961	0.673454	0.615712	0.443804	0.140846	0.241544
25	0.816778	0.388873	0.583049	0.255065	0.259703	0.123718	0.99688	0.061328	0.183024	0.30411
26	0.877811	0.371319	0.883994	0.842061	0.897333	0.819836	0.694481	0.434579	0.743192	0.939858
27	0.516771	0.68345	0.783542	0.122318	0.706388	0.924503	0.795771	0.322099	0.368307	0.936617
28	0.563643	0.185084	0.325489	0.146691	0.440148	0.585192	0.270408	0.437027	0.646519	0.453432
29	0.741137	0.52433	0.82475	0.62513	0.36639	0.722083	0.444965	0.06087	0.156662	0.188157
30	0.000728	0.673432	0.871606	0.784269	0.795749	0.577993	0.708771	0.59152	0.900092	0.077078
31	0.528136	0.463734	0.262161	0.853625	0.610424	0.702309	0.438817	0.880831	0.139336	0.085336
32	0.334263	0.880472	0.609665	0.159013	0.505602	0.976054	0.881095	0.950566	0.036924	0.037757
33	0.138722	0.037652	0.711188	0.010327	0.821921	0.506937	0.58832	0.530692	0.098456	0.488411
34	0.607769	0.626592	0.952144	0.86993	0.480217	0.562568	0.572238	0.919034	0.443399	0.711574
35	0.004369	0.777661	0.592046	0.614033	0.936673	0.097647	0.590087	0.817768	0.048212	0.627011
36	0.855524	0.186934	0.664663	0.566712	0.197261	0.486583	0.073648	0.78558	0.017274	0.172104
37	0.273991	0.625043	0.798696	0.226135	0.494972	0.278913	0.788702	0.06721	0.197946	0.232101
38	0.778783	0.202314	0.009761	0.370829	0.816347	0.946433	0.468475	0.406434	0.764201	0.516687
39	0.033444	0.619724	0.703621	0.698106	0.186435	0.900881	0.184689	0.260083	0.686461	0.201963
40	0.432186	0.960451	0.827005	0.230881	0.186585	0.321977	0.509793	0.975287	0.389186	0.707739
41	0.207387	0.167969	0.910053	0.217147	0.538797	0.726399	0.16358	0.007272	0.132833	0.92778
42	0.523959	0.166276	0.547504	0.227579	0.864382	0.733938	0.128459	0.049071	0.99402	0.814919
43	0.251033	0.426206	0.775369	0.078037	0.657087	0.961954	0.400014	0.16688	0.937241	0.789199
44	0.874618	0.144627	0.957168	0.78467	0.361774	0.495964	0.511069	0.525353	0.503236	0.643901
45	0.453133	0.027194	0.810176	0.000636	0.254772	0.674558	0.734574	0.383231	0.723628	0.728593
46	0.198149	0.974661	0.154799	0.973518	0.052698	0.811885	0.935472	0.452711	0.978764	0.872712
47	0.241909	0.853381	0.017339	0.199077	0.638051	0.379112	0.695041	0.149119	0.904465	0.198276
48	0.793019	0.357597	0.22547	0.603195	0.358233	0.480241	0.277752	0.092806	0.863472	0.00138
49	0.821399	0.061621	0.97604	0.976197	0.035138	0.028737	0.788081	0.97061	0.481448	0.766845
50	0.843322	0.723357	0.620225	0.86066	0.922433	0.258275	0.239771	0.617473	0.407393	0.144235
51	0.815749	0.200412	0.501832	0.041218	0.803606	0.860064	0.521459	0.081357	0.95287	0.38493
52	0.082737	0.774268	0.44655	0.058777	0.750465	0.481688	0.087513	0.538546	0.452297	0.568961
53	0.30539	0.295618	0.292317	0.925615	0.156278	0.214749	0.18389	0.396048	0.832221	0.591283
54	0.540283	0.647969	0.791694	0.042115	0.689187	0.595299	0.902178	0.210645	0.676656	0.855048
55	0.595574	0.759392	0.629316	0.042124	0.818168	0.37978	0.523811	0.905681	0.918326	0.976108
56	0.474641	0.223716	0.271726	0.766958	0.14933	0.428003	0.981706	0.33322	0.824051	0.813927
57	0.924502	0.364333	0.461896	0.716196	0.406447	0.151082	0.311494	0.308625	0.361726	0.988149
58	0.163673	0.9573	0.747541	0.792988	0.999423	0.565709	0.172768	0.523234	0.47139	0.091093
59	0.499342	0.946031	0.314808	0.771068	0.712988	0.464138	0.19907	0.694693	0.797357	0.023121
60	0.50862	0.721859	0.387454	0.970515	0.438054	0.793901	0.121596	0.749548	0.102525	0.483321
61	0.737697	0.266198	0.44062	0.485237	0.059185	0.440043	0.050946	0.231952	0.963277	0.522335
62	0.323045	0.462618	0.468366	0.637853	0.233685	0.181353	0.101991	0.432755	0.876046	0.899347
63	0.455875	0.384665	0.621206	0.843328	0.355179	0.05926	0.637228	0.476775	0.808807	0.739753
64	0.960095	0.546503	0.00595	0.400715	0.03174	0.065135	0.840758	0.082685	0.297087	0.804034
65	0.60502	0.620131	0.266651	0.073385	0.257984	0.500336	0.254738	0.359974	0.93309	0.130784
66	0.259321	0.388965	0.515448	0.880526	0.232293	0.870627	0.939785	0.869521	0.347401	0.748591
67	0.609273	0.307496	0.295094	0.615223	0.708211	0.326833	0.680358	0.548969	0.409518	0.977444
68	0.353002	0.014537	0.597575	0.619653	0.087922	0.855558	0.119988	0.34266	0.215531	0.053077
69	0.473443	0.474852	0.442042	0.988891	0.355377	0.674334	0.859517	0.295162	0.543854	0.206918
70	0.043753	0.153127	0.514414	0.338846	0.76835	0.222625	0.665679	0.448707	0.771593	0.075196
71	0.426151	0.124594	0.089733	0.023725	0.744247	0.177654	0.879282	0.864234	0.520313	0.094813
72	0.917311	0.993756	0.569664	0.359352	0.982646	0.925041	0.033685	0.842163	0.220203	0.577538
73	0.04908	0.263955	0.730665	0.563494	0.602801	0.499014	0.786119	0.26848	0.94772	0.557711
74	0.343675	0.37387	0.682305	0.433407	0.397595	0.426551	0.611061	0.276877	0.290784	0.131374
75	0.371689	0.208095	0.125129	0.941353	0.567446	0.107774	0.866394	0.601131	0.949937	0.086596
76	0.178668	0.999017	0.350551	0.909333	0.56251	0.953352	0.408346	0.348628	0.221831	0.356065
77	0.906339	0.565506	0.729935	0.588643	0.998913	0.127529	0.015194	0.609973	0.404405	0.305978
78	0.741347	0.776094	0.514072	0.866476	0.717446	0.081517	0.974249	0.58384	0.682647	0.924186
79	0.670436	0.861315	0.923202	0.020986	0.770647	0.485711	0.974338	0.178993	0.834339	0.196168
80	0.535057	0.740677	0.761674	0.264992	0.32932	0.760586	0.39252	0.344513	0.370559	0.796925
81	0.65049	0.111905	0.573018	0.164562	0.97838	0.290464	0.246078	0.952629	0.874303	0.928725
82	0.876814	0.544738	0.79004	0.800015	0.565724	0.560687	0.285726	0.540061	0.739679	0.120065
83	0.736229	0.274736	0.860742	0.497902	0.539727	0.190061	0.258488	0.932247	0.534574	0.629046
84	0.729171	0.185064	0.740951	0.302188	0.349625	0.719331	0.592652	0.595703	0.671959	0.466954
85	0.524428	0.548773	0.011692	0.314467	0.348788	0.577415	0.875154	0.634514	0.117476	0.614833
86	0.754578	0.853704	0.889569	0.615319	0.351606	0.429296	0.80538	0.610093	0.361542	0.339953
87	0.239139	0.090713	0.525016	0.980089	0.3929	0.874641	0.699419	0.985551	0.470343	0.371378
88	0.452505	0.99477	0.920151	0.464196	0.309237	0.268938	0.041611	0.184391	0.903451	0.159086
89	0.799223	0.658029	0.01279	0.688792	0.273347	0.364395	0.118087	0.078727	0.974488	0.479628
90	0.41868	0.213626	0.570341	0.943695	0.193715	0.96324	0.818336	0.893134	0.948791	0.288678
91	0.264512	0.401296	0.283448	0.184662	0.865492	0.592685	0.4536	0.907102	0.777075	0.357051
92	0.066188	0.576298	0.015079	0.078977	0.265089	0.288426	0.443372	0.383176	0.367152	0.417859
93	0.862803	0.785831	0.631485	0.433143	0.729526	0.825199	0.396383	0.547861	0.718333	0.345174
94	0.836539	0.982844	0.74647	0.119987	0.167506	0.611961	0.712671	0.621105	0.519063	0.489746
95	0.978155	0.58525	0.066044	0.993233	0.664227	0.331132	0.281659	0.107598	0.714307	0.64881
96	0.525457	0.57711	0.434641	0.156941	0.010253	0.164167	0.98214	0.406636	0.712028	0.700472
97	0.75181	0.548567	0.683316	0.49828	0.668553	0.850821	0.110241	0.381224	0.471926	0.629303
98	0.870969	0.45008	0.214553	0.937013	0.443313	0.87878	0.268144	0.724971	0.986377	0.982451
99	0.373781	0.511833	0.559561	0.808421	0.668774	0.569814	0.972588	0.650913	0.97645	0.684615
100	0.351385	0.72826	0.233181	0.034701	0.226539	0.901734	0.885522	0.336779	0.282957	0.357447
101	0.966082	0.153926	0.807527	0.180634	0.090938	0.250839	0.059413	0.359082	0.97581	0.04579
102	0.341533	0.34959	0.557623	0.901094	0.158011	0.226396	0.470908	0.130598	0.877309	0.447357
103	0.815213	0.228694	0.175616	0.048393	0.263395	0.402155	0.950126	0.148916	0.738933	0.233083
104	0.506363	0.705014	0.387008	0.313889	0.885648	0.477946	0.564728	0.945061	0.837027	0.540537
105	0.99085	0.17856	0.890126	0.548473	0.079653	0.048137	0.774869	0.55056	0.178734	0.652178
106	0.997917	0.993946	0.880871	0.173533	0.042339	0.144266	0.575687	0.992465	0.293181	0.31462
107	0.225547	0.799544	0.019634	0.612554	0.113432	0.905282	0.090499	0.678159	0.850342	0.927526
108	0.218696	0.841192	0.106085	0.108821	0.389664	0.185738	0.156958	0.164533	0.736297	0.335692
109	0.81671	0.734213	0.329637	0.697581	0.907746	0.371976	0.841846	0.483432	0.36444	0.135027
110	0.798052	0.589986	0.93457	0.817685	0.20254	0.048002	0.722966	0.293039	0.726161	0.573308
111	0.220565	0.944856	0.414499	0.326649	0.053677	0.804163	0.512386	0.210634	0.968695	0.248683
112	0.546325	0.785405	0.982896	0.875962	0.482985	0.890641	0.247937	0.32483	0.374073	0.612377
113	0.459856	0.172124	0.202363	0.394426	0.989809	0.404902	0.442427	0.712775	0.697941	0.168587
114	0.286082	0.918505	0.113443	0.700581	0.245154	0.167119	0.504743	0.75754	0.377753	0.473438
115	0.006222	0.924077	0.258842	0.989117	0.800039	0.741827	0.879758	0.047976	0.066656	0.25383
116	0.660352	0.526512	0.425954	0.862714	0.920937	0.415762	0.267616	0.363364	0.128537	0.965556
117	0.53195	0.414618	0.884061	0.645392	0.115198	0.129214	0.812511	0.619941	0.886754	0.190263
118	0.093379	0.892975	0.11434	0.352221	0.882092	0.914378	0.094047	0.76185	0.962353	0.160702
119	0.015679	0.622705	0.687214	0.441633	0.485418	0.60815	0.857394	0.753033	0.971513	0.985931
120	0.718589	0.503463	0.400548	0.60265	0.148855	0.515746	0.731864	0.961365	0.135687	0.618617
121	0.151627	0.229065	0.511591	0.265967	0.581285	0.393683	0.180344	0.675331	0.155532	0.142697
122	0.836033	0.171211	0.765401	0.523246	0.612843	0.250818	0.131396	0.470237	0.003851	0.102909
123	0.456167	0.72244	0.606371	0.856714	0.325089	0.755225	0.37246	0.056952	0.71659	0.508146
124	0.675569	0.868217	0.737211	0.18716	0.134183	0.318496	0.580842	0.314526	0.993826	0.736374
125	0.457223	0.829859	0.907584	0.222623	0.353105	0.520426	0.473441	0.4845	0.990663	0.477291
126	0.587409	0.446829	0.199731	0.193779	0.303543	0.52482	0.949004	0.676002	0.581772	0.665594
127	0.184148	0.25734	0.53381	0.921358	0.444499	0.667992	0.239854	0.025341	0.982518	0.233679
128	0.761714	0.43974	0.063538	0.669298	0.662363	0.416642	0.189724	0.135803	0.901142	0.180386
129	0.613094	0.488551	0.627214	0.812824	0.68233	0.930756	0.337644	0.631333	0.606758	0.919415
130	0.296927	0.790906	0.176754	0.830736	0.712264	0.621253	0.498728	0.952117	0.646593	0.481246
131	0.185796	0.408307	0.920986	0.249334	0.077604	0.583348	0.665975	0.267327	0.71915	0.567117
132	0.447712	0.332243	0.055667	0.074926	0.145067	0.737996	0.005682	0.48271	0.369329	0.61244
133	0.402124	0.666256	0.403345	0.578878	0.496991	0.115609	0.200131	0.995719	0.067725	0.846724
134	0.476964	0.25352	0.25503	0.397949	0.502853	0.332634	0.981296	0.168828	0.599961	0.700445
135	0.735945	0.047672	0.032688	0.791612	0.122598	0.177754	0.529608	0.128279	0.660463	0.898937
136	0.740718	0.062587	0.565192	0.144063	0.641464	0.062183	0.259671	0.841594	0.057901	0.327396
137	0.688317	0.534864	0.580916	0.943347	0.932813	0.083769	0.27598	0.914108	0.252597	0.87594
138	0.614553	0.988541	0.923612	0.647241	0.780153	0.04621	0.824994	0.309761	0.174488	0.485457
139	0.208697	0.915206	0.548043	0.773889	0.059269	0.189507	0.836071	0.318939	0.031101	0.893971
140	0.646335	0.719418	0.428835	0.22725	0.662764	0.361647	0.311018	0.938744	0.275755	0.563614
141	0.814684	0.890308	0.552155	0.738296	0.537548	0.332307	0.784505	0.362542	0.642067	0.958993
142	0.847999	0.850764	0.874199	0.396042	0.624652	0.933467	0.585548	0.460722	0.252406	0.616649
143	0.354693	0.89874	0.336066	0.783528	0.125989	0.998829	0.145174	0.437007	0.937573	0.420929
144	0.00062	0.752256	0.311237	0.552774	0.490552	0.848785	0.885081	0.275056	0.211327	0.527147
145	0.234049	0.059325	0.37791	0.108247	0.455366	0.002562	0.041714	0.040914	0.463283	0.294119
146	0.657562	0.817976	0.192859	0.993627	0.601503	0.318848	0.992456	0.746677	0.755854	0.930029
147	0.167605	0.756474	0.682285	0.478842	0.309248	0.172836	0.327626	0.194328	0.447892	0.538952
148	0.721475	0.68194	0.598277	0.099385	0.790186	0.053643	0.101946	0.831899	0.094556	0.565228
149	0.126018	0.752118	0.383204	0.318877	0.745745	0.984706	0.637724	0.738201	0.731382	0.393578
150	0.668229	0.898987	0.150052	0.350513	0.377828	0.459299	0.523349	0.705454	0.653626	0.97124
151	0.244405	0.375101	0.653179	0.842682	0.474485	0.443365	0.896324	0.57643	0.275264	0.99088
152	0.141658	0.401282	0.742998	0.524861	0.720158	0.488742	0.509566	0.357882	0.226943	0.240948
153	0.75146	0.895171	0.139934	0.901511	0.245684	0.517762	0.360809	0.769032	0.223215	0.014435
154	0.740272	0.46762	0.389536	0.39345	0.310301	0.86402	0.836815	0.206625	0.440449	0.112078
155	0.197504	0.582106	0.513359	0.940501	0.106967	0.233517	0.429243	0.616532	0.591398	0.656185
156	0.857479	0.342857	0.551356	0.997413	0.244368	0.79704	0.515175	0.605177	0.566071	0.738389
157	0.619612	0.306343	0.206009	0.009147	0.699792	0.51631	0.873166	0.536607	0.722934	0.313614
158	0.648685	0.920438	0.89572	0.162044	0.860939	0.002686	0.39556	0.290181	0.619218	0.986958
159	0.946366	0.476697	0.329815	0.497722	0.474109	0.574182	0.294761	0.989283	0.179358	0.860832
160	0.727672	0.798969	0.167174	0.93368	0.808115	0.866966	0.449989	0.681281	0.403572	0.172923
161	0.994895	0.052256	0.09336	0.890614	0.214299	0.954299	0.8933	0.609859	0.24448	0.512517
162	0.596817	0.190846	0.989214	0.926631	0.688567	0.463323	0.500812	0.983327	0.452605	0.68017
163	0.844158	0.180277	0.479139	0.011331	0.113957	0.287254	0.878297	0.563946	0.968534	0.281868
164	0.736868	0.963428	0.334124	0.830228	0.854042	0.548423	0.784527	0.747341	0.158282	0.029006
165	0.259858	0.755098	0.219851	0.249071	0.681728	0.908417	0.712393	0.18254	0.891744	0.164998
166	0.86271	0.735901	0.345275	0.341848	0.747232	0.459231	0.629101	0.625528	0.023176	0.597634
167	0.907396	0.760044	0.561061	0.24152	0.590272	0.415102	0.789942	0.374798	0.162443	0.948223
168	0.403803	0.4223	0.703321	0.623654	0.671371	0.385048	0.53207	0.383764	0.567588	0.423813
169	0.548762	0.430297	0.159714	0.894036	0.772144	0.906946	0.353266	0.401244	0.532473	0.376442
170	0.998878	0.439869	0.136486	0.559938	0.681388	0.726757	0.97504	0.47133	0.101554	0.137482
171	0.419553	0.505357	0.559782	0.122873	0.12901	0.231153	0.507921	0.66108	0.614916	0.075508
172	0.084893	0.163677	0.505804	0.244606	0.057712	0.277947	0.151551	0.410978	0.679191	0.684024
173	0.78742	0.678068	0.123892	0.923905	0.238006	0.80528	0.650661	0.213046	0.276609	0.752215
174	0.350527	0.696161	0.257571	0.910309	0.819034	0.386581	0.141461	0.326954	0.04766	0.756376
175	0.402461	0.132553	0.920053	0.908264	0.377158	0.977765	0.186211	0.528709	0.388742	0.865402
176	0.212733	0.176161	0.54347	0.336624	0.100066	0.781475	0.141904	0.750726	0.994521	0.418512
177	0.502941	0.345048	0.114673	0.760511	0.255356	0.933706	0.147092	0.396817	0.260659	0.194752
178	0.153193	0.66312	0.327304	0.073245	0.571384	0.704462	0.051009	0.757594	0.23317	0.439751
179	0.622996	0.445902	0.615912	0.166465	0.782526	0.715977	0.94794	0.92443	0.466703	0.94246
180	0.342942	0.969643	0.287507	0.457614	0.730154	0.542863	0.39132	0.877245	0.939679	0.651979
181	0.071997	0.092871	0.315098	0.3993	0.166115	0.886481	0.103762	0.217124	0.644075	0.336931
182	0.656875	0.26707	0.782833	0.272786	0.433535	0.565359	0.988763	0.381474	0.489788	0.455465
183	0.323933	0.83273	0.425107	0.61144	0.290343	0.155261	0.154302	0.681663	0.032505	0.093981
184	0.333642	0.104501	0.186851	0.64874	0.503801	0.352966	0.535221	0.607562	0.57009	0.179295
185	0.944493	0.226964	0.446365	0.727326	0.49975	0.8799	0.292684	0.488512	0.261373	0.782472
186	0.943977	0.585306	0.615201	0.369084	0.196746	0.905544	0.524344	0.351047	0.587207	0.556848
187	0.445027	0.920848	0.661349	0.631878	0.569588	0.165149	0.984844	0.104808	0.772711	0.554933
188	0.284103	0.717203	0.781896	0.730467	0.444528	0.281645	0.610367	0.737212	0.770157	0.871739
189	0.519684	0.714133	0.457045	0.134885	0.083216	0.65379	0.040429	0.60756	0.004837	0.627636
190	0.164408	0.449864	0.548483	0.825756	0.081742	0.11807	0.990905	0.066585	0.222878	0.763616
191	0.621517	0.50698	0.480818	0.403413	0.237447	0.925346	0.685058	0.847813	0.662558	0.455214
192	0.719552	0.182241	0.169347	0.176596	0.317126	0.252563	0.830386	0.357554	0.860122	0.835222
193	0.98519	0.024529	0.285086	0.533672	0.850285	0.366827	0.651742	0.84119	0.433411	0.87462
194	0.604805	0.054927	0.381599	0.085622	0.458339	0.619045	0.010968	0.143397	0.466857	0.673525
195	0.59861	0.186408	0.855766	0.767957	0.363004	0.172891	0.020519	0.193389	0.530445	0.880641
196	0.028611	0.515634	0.905169	0.313696	0.049306	0.755454	0.680522	0.701048	0.596643	0.113933
197	0.575667	0.201447	0.168859	0.957266	0.287069	0.627198	0.57631	0.298036	0.770594	0.043167
198	0.971561	0.369204	0.229574	0.827326	0.13716	0.592578	0.000217	0.157679	0.785966	0.530662
199	0.038319	0.814576	0.046296	0.943488	0.128271	0.095602	0.698941	0.808793	0.79665	0.295583
200	0.922725	0.372317	0.49703	0.091584	0.329582	0.784098	0.718782	0.905892	0.082134	0.489376
201	0.949058	0.053694	0.858579	0.178632	0.88102	0.995739	0.771209	0.881237	0.153417	0.557175
202	0.411898	0.191735	0.371751	0.458194	0.135223	0.500022	0.553796	0.834163	0.308814	0.350445
203	0.129746	0.231539	0.722762	0.626775	0.323122	0.052344	0.410872	0.041903	0.958235	0.493006
204	0.531278	0.907293	0.546699	0.389857	0.085924	0.427718	0.385595	0.857133	0.308954	0.539012
205	0.414308	0.720852	0.730747	0.786058	0.179046	0.865969	0.286079	0.732841	0.700132	0.594892
206	0.083286	0.829877	0.826431	0.806047	0.456651	0.149552	0.85839	0.867523	0.191455	0.816625
207	0.360529	0.722733	0.723918	0.907227	0.11259	0.809841	0.334945	0.498185	0.666974	0.643899
208	0.037196	0.081282	0.36475	0.767943	0.867339	0.543795	0.633911	0.153417	0.276636	0.334042
209	0.748309	0.359921	0.163919	0.574739	0.165968	0.62057	0.724291	0.024358	0.488093	0.915746
210	0.840982	0.848621	0.638479	0.564899	0.755847	0.751068	0.37474	0.090791	0.249252	0.041714
211	0.734689	0.286448	0.122995	0.099439	0.05439	0.990334	0.643234	0.6883	0.14375	0.919869
212	0.022342	0.892059	0.27979	0.18626	0.466798	0.445757	0.806829	0.191089	0.470114	0.294921
213	0.106834	0.311096	0.143541	0.745312	0.875995	0.899388	0.496379	0.250735	0.990179	0.745631
214	0.292448	0.724868	0.032078	0.415443	0.824306	0.086467	0.405776	0.46754	0.774767	0.549526
215	0.387409	0.797109	0.441585	0.667198	0.983368	0.908382	0.112954	0.790197	0.09947	0.583068
216	0.085118	0.206304	0.894163	0.228659	0.951616	0.770157	0.128046	0.447995	0.020891	0.118224
217	0.193625	0.313339	0.843091	0.225703	0.728781	0.667397	0.31217	0.134557	0.134937	0.086937
218	0.684082	0.522345	0.884045	0.125667	0.189542	0.867413	0.034048	0.302496	0.657609	0.133518
219	0.885563	0.742727	0.339822	0.779725	0.971385	0.291437	0.549882	0.09943	0.739431	0.570773
220	0.217654	0.933056	0.884111	0.060744	0.158759	0.612892	0.728141	0.470928	0.747449	0.863077
221	0.557864	0.431531	0.385421	0.441908	0.557197	0.574963	0.309321	0.591245	0.877458	0.966929
222	0.724762	0.76302	0.709656	0.064584	0.542745	0.68104	0.35602	0.092626	0.780469	0.095451
223	0.663399	0.998122	0.028507	0.54751	0.058866	0.187265	0.160401	0.787007	0.658192	0.90785
224	0.650083	0.216056	0.33938	0.035504	0.657963	0.896576	0.610466	0.967284	0.48782	0.487923
225	0.934213	0.212582	0.250942	0.643868	0.277165	0.793686	0.324907	0.633185	0.886312	0.105375
226	0.728635	0.54971	0.103497	0.757141	0.097219	0.162363	0.944406	0.25762	0.949369	0.602597
227	0.165469	0.599452	0.818652	0.504849	0.634955	0.476615	0.401424	0.24542	0.443898	0.889244
228	0.733343	0.37811	0.101826	0.984284	0.021977	0.37899	0.77797	0.346883	0.012174	0.664281
229	0.452258	0.740809	0.213991	0.555755	0.49795	0.311209	0.718117	0.442355	0.568829	0.667486
230	0.044952	0.734297	0.266937	0.863604	0.239146	0.901891	0.340218	0.640569	0.147311	0.784116
231	0.529813	0.880653	0.162225	0.631638	0.864936	0.184202	0.010628	0.642906	0.531085	0.022802
232	0.307187	0.983342	0.763611	0.521177	0.539097	0.26156	0.832386	0.257213	0.703915	0.401214
233	0.924698	0.748867	0.135511	0.191634	0.61247	0.374656	0.093525	0.952688	0.015225	0.240835
234	0.736803	0.545038	0.121487	0.899028	0.176675	0.986423	0.083229	0.187302	0.629329	0.614313
235	0.210104	0.936515	0.597655	0.973714	0.457691	0.136751	0.235274	0.290077	0.393964	0.939188
236	0.69129	0.318662	0.688055	0.826801	0.510296	0.300524	0.201457	0.60382	0.253211	0.216682
237	0.844655	0.990013	0.761719	0.966142	0.88904	0.938394	0.952565	0.972269	0.125696	0.581893
238	0.586581	0.335799	0.518407	0.184236	0.309512	0.976098	0.320987	0.544785	0.266174	0.714951
239	0.483973	0.957464	0.033612	0.172027	0.784265	0.543907	0.472551	0.985721	0.147727	0.725762
240	0.202403	0.992382	0.715774	0.964121	0.958523	0.604814	0.902515	0.911087	0.577083	0.02821
241	0.492979	0.163664	0.364009	0.011386	0.347899	0.67352	0.987483	0.668886	0.218305	0.253657
242	0.383836	0.702278	0.21112	0.417447	0.874305	0.995385	0.961354	0.346855	0.981105	0.109081
243	0.072617	0.183508	0.101462	0.78839	0.147628	0.059984	0.393204	0.050143	0.97107	0.970286
244	0.078352	0.464049	0.133949	0.44236	0.475434	0.481848	0.11588	0.462917	0.150733	0.334185
245	0.716573	0.534568	0.036462	0.927692	0.952015	0.910767	0.923076	0.913368	0.257622	0.904181
246	0.022448	0.330238	0.087688	0.123909	0.118628	0.235316	0.183893	0.511832	0.285459	0.154963
247	0.482117	0.36381	0.619012	0.616066	0.80617	0.094445	0.097913	0.92205	0.557361	0.248646
248	0.256234	0.273933	0.783213	0.292696	0.201625	0.735227	0.203462	0.124701	0.648595	0.461083
249	0.028882	0.671042	0.79132	0.11657	0.794951	0.909948	0.351886	0.978844	0.421779	0.637344
250	0.133806	0.903895	0.001154	0.752817	0.519961	0.807323	0.847262	0.617874	0.729372	0.404623
251	0.866519	0.985606	0.678555	0.649732	0.278301	0.88018	0.384959	0.481762	0.00488	0.033553
252	0.942844	0.033762	0.704595	0.734164	0.150331	0.499545	0.644111	0.502216	0.478389	0.065889
253	0.13956	0.612194	0.969784	0.140713	0.365011	0.489745	0.948036	0.212272	0.107618	0.677408
254	0.616894	0.974136	0.663013	0.295449	0.623868	0.941313	0.175629	0.008826	0.423074	0.180509
255	0.042378	0.365918	0.21427	0.746972	0.100081	0.364601	0.246517	0.744192	0.866817	0.724905
256	0.81008	0.006376	0.337099	0.779864	0.147089	0.70211	0.269608	0.095124	0.914382	0.377225
257	0.772531	0.531276	0.351361	0.435543	0.826724	0.975229	0.376855	0.002352	0.984054	0.799929
258	0.182861	0.026432	0.165846	0.39713	0.773404	0.265927	0.76173	0.01992	0.010118	0.628546
259	0.744825	0.820198	0.634922	0.081924	0.600061	0.78201	0.784033	0.869669	0.877134	0.698415
260	0.246894	0.649665	0.22969	0.598255	0.085207	0.056413	0.573483	0.462062	0.058765	0.557537
261	0.261991	0.241625	0.583968	0.427836	0.638755	0.357371	0.693762	0.400485	0.377291	0.70388
262	0.029031	0.122115	0.524077	0.663952	0.204039	0.124138	0.445962	0.988072	0.993807	0.323095
263	0.686486	0.2407	0.972759	0.916175	0.838954	0.057966	0.972588	0.412437	0.520028	0.031353
264	0.969973	0.782018	0.272978	0.55394	0.209854	0.911732	0.911311	0.903615	0.312217	0.288601
265	0.607495	0.341247	0.410716	0.131571	0.005198	0.614754	0.255709	0.45116	0.602826	0.249515
266	0.774254	0.289311	0.490214	0.747013	0.205486	0.329168	0.804979	0.178073	0.741604	0.325006
267	0.209426	0.711577	0.107024	0.482403	0.265517	0.316877	0.394135	0.176827	0.220492	0.706351
268	0.465428	0.827986	0.047597	0.876143	0.959556	0.052795	0.490897	0.215265	0.503954	0.093722
269	0.464779	0.278208	0.383033	0.954992	0.02522	0.588519	0.28416	0.830198	0.766591	0.025764
