18	0.940952	0.055912	0.843721	0.753593	0.947133	0.811868	0.185581	0.086814	0.859895	0.833112	0.102268	0.040248	0.956252	0.038218	0.46261	0.225007	0.008059	0.38599	0.810102	0.622454
19	0.993472	0.045684	0.739337	0.554558	0.723609	0.868894	0.684086	0.794196	0.935867	0.486251	0.170545	0.876818	0.542163	0.014265	0.630411	0.489296	0.826132	0.815991	0.576109	0.686027
20	0.649103	0.678376	0.726274	0.605355	0.716594	0.188884	0.830361	0.724652	0.574873	0.640463	0.347106	0.568345	0.686146	0.086442	0.122902	0.409754	0.955335	0.806988	0.20395	0.891202
21	0.293239	0.374494	0.768019	0.835401	0.388759	0.39843	0.324696	0.21489	0.214421	0.900804	0.900916	0.863524	0.57918	0.62719	0.468878	0.295773	0.816073	0.299239	0.020425	0.390946
22	0.939701	0.36753	0.95929	0.625847	0.453971	0.082192	0.035601	0.409306	0.88918	0.23955	0.300507	0.182418	0.614044	0.068526	0.017818	0.002803	0.466955	0.342513	0.217692	0.681375
23	0.243317	0.118608	0.544898	0.822497	0.745797	0.013776	0.118269	0.56187	0.313014	0.138693	0.952816	0.252715	0.506223	0.912105	0.878561	0.960193	0.994297	0.914161	0.369499	0.883476
24	0.15371	0.670005	0.065893	0.767754	0.73853	0.083711	0.770556	0.205485	0.426223	0.988248	0.886859	0.66954	0.106855	0.431757	0.492036	0.852652	0.445533	0.610305	0.414522	0.758546
25	0.748998	0.367337	0.01126	0.25522	0.279442	0.88982	0.215413	0.273738	0.80398	0.584911	0.157213	0.95769	0.254916	0.223106	0.725444	0.993445	0.306816	0.496	0.19893	0.733039
26	0.484247	0.085789	0.402578	0.591102	0.517545	0.894614	0.443753	0.963077	0.504918	0.858275	0.721623	0.253915	0.225612	0.732883	0.509135	0.505053	0.622702	0.724547	0.77879	0.426682
27	0.309458	0.936003	0.384372	0.564373	0.159109	0.109815	0.557818	0.465924	0.605814	0.756747	0.198962	0.090061	0.842535	0.60154	0.681162	0.36008	0.496153	0.124915	0.323157	0.001071
28	0.983189	0.044779	0.254986	0.208801	0.777661	0.76412	0.713853	0.400363	0.488667	0.492643	0.827045	0.798125	0.428646	0.211416	0.362497	0.587754	0.321231	0.920315	0.053677	0.927045
29	0.677062	0.252639	0.017106	0.519596	0.854178	0.698267	0.879676	0.35033	0.823182	0.202832	0.351401	0.806371	0.247611	0.606386	0.015171	0.025271	0.370506	0.729023	0.425634	0.859172
30	0.221666	0.252679	0.657297	0.650311	0.464094	0.019794	0.238064	0.785325	0.940108	0.291741	0.71237	0.617169	0.544379	0.729475	0.136765	0.398556	0.427742	0.01644	0.748886	0.250923
31	0.219271	0.100286	0.057294	0.466881	0.706672	0.072464	0.492152	0.077177	0.801487	0.917786	0.936349	0.023152	0.170464	0.593645	0.673462	0.634558	0.613438	0.911526	0.419883	0.553545
32	0.203266	0.132252	0.170714	0.747645	0.861727	0.307478	0.1462	0.289468	0.323917	0.895086	0.540391	0.543188	0.995372	0.597684	0.010069	0.702043	0.670147	0.502221	0.779219	0.471633
33	0.420006	0.715567	0.494785	0.590469	0.309212	0.168246	0.225027	0.922649	0.079772	0.644909	0.476194	0.283038	0.77716	0.646907	0.030682	0.638887	0.954385	0.176882	0.928354	0.278302
34	0.071967	0.468745	0.82149	0.067338	0.066428	0.831558	0.76938	0.736575	0.333778	0.548599	0.208208	0.753784	0.264166	0.702992	0.344253	0.573377	0.871238	0.569279	0.496026	0.951009
35	0.214187	0.972219	0.234047	0.991347	0.619126	0.264728	0.630233	0.57351	0.441609	0.558587	0.851811	0.513576	0.027331	0.6733	0.580914	0.093759	0.504858	0.350294	0.830334	0.838636
36	0.898892	0.038541	0.592419	0.163058	0.741533	0.936671	0.736434	0.61277	0.505949	0.232459	0.563779	0.720136	0.204678	0.797825	0.711482	0.823803	0.062552	0.341715	0.397312	0.504161
37	0.900301	0.249123	0.017737	0.927632	0.922423	0.59865	0.02139	0.427281	0.948943	0.851723	0.265916	0.847835	0.890264	0.858335	0.010892	0.631796	0.795005	0.747326	0.244565	0.300954
38	0.979784	0.808343	0.021089	0.184462	0.606168	0.732571	0.008264	0.66872	0.074285	0.405576	0.17288	0.974586	0.654699	0.190616	0.902217	0.577121	0.789265	0.923607	0.004402	0.738208
39	0.775329	0.270317	0.586042	0.665593	0.128651	0.596934	0.297388	0.923656	0.344259	0.541952	0.224609	0.324043	0.350295	0.245698	0.508504	0.956462	0.978268	0.516768	0.625182	0.052553
40	0.922343	0.798061	0.027138	0.577041	0.988677	0.929355	0.154162	0.777942	0.852961	0.158563	0.516149	0.62829	0.428879	0.102191	0.293882	0.55753	0.699124	0.591269	0.481185	0.043383
41	0.133221	0.705794	0.367426	0.483515	0.951492	0.875929	0.439977	0.92976	0.392696	0.065158	0.982312	0.315039	0.863219	0.00945	0.892079	0.851895	0.938804	0.046241	0.629837	0.791764
42	0.204803	0.145985	0.420053	0.633682	0.248176	0.713934	0.191211	0.9473	0.305202	0.672396	0.990682	0.438422	0.37819	0.358107	0.921937	0.329681	0.234036	0.361914	0.25944	0.626732
43	0.427072	0.241752	0.94177	0.29029	0.251201	0.833849	0.142185	0.190005	0.880089	0.772021	0.981768	0.084891	0.918006	0.401821	0.718573	0.166181	0.115755	0.909784	0.113481	0.420956
44	0.58218	0.104162	0.859378	0.960369	0.462269	0.781315	0.29005	0.696305	0.143229	0.54949	0.323036	0.5703	0.791242	0.264806	0.86059	0.042443	0.098655	0.002775	0.232447	0.978743
45	0.774795	0.214215	0.063634	0.692801	0.616035	0.782206	0.858981	0.731789	0.69199	0.972461	0.152745	0.274169	0.076623	0.012123	0.234538	0.538892	0.793438	0.524588	0.235196	0.936666
46	0.074077	0.558232	0.506966	0.865319	0.823037	0.367555	0.907761	0.921691	0.370329	0.140208	0.900434	0.145124	0.354422	0.964068	0.837924	0.970457	0.746274	0.696905	0.702246	0.438263
47	0.669366	0.854991	0.712431	0.745989	0.867114	0.946968	0.28488	0.660551	0.471555	0.520075	0.597217	0.545632	0.078306	0.104182	0.41095	0.901343	0.471737	0.318711	0.823034	0.842065
48	0.458918	0.723467	0.987189	0.81334	0.687535	0.825113	0.783796	0.433808	0.522017	0.486041	0.87207	0.191382	0.341031	0.584501	0.93737	0.208144	0.531468	0.22225	0.868695	0.003023
49	0.742325	0.465911	0.548655	0.82063	0.570093	0.959605	0.721973	0.041829	0.278315	0.545006	0.883894	0.737233	0.268473	0.871082	0.550572	0.956007	0.696194	0.334367	0.389814	0.218211
50	0.820408	0.261884	0.409593	0.161438	0.846384	0.346963	0.369582	0.377852	0.569212	0.238276	0.380874	0.311536	0.704187	0.929529	0.132166	0.274279	0.889133	0.854138	0.316107	0.167448
51	0.399144	0.200001	0.904681	0.667617	0.071082	0.455252	0.623623	0.767276	0.789619	0.013437	0.985486	0.610026	0.275321	0.395078	0.771464	0.121704	0.74204	0.141046	0.499555	0.311252
52	0.379322	0.880429	0.622787	0.083508	0.809958	0.754952	0.357787	0.69909	0.60909	0.673894	0.866538	0.008234	0.873894	0.771218	0.67585	0.944975	0.22647	0.299473	0.712251	0.016088
53	0.31291	0.697736	0.626114	0.58823	0.092814	0.397577	0.709934	0.834854	0.538623	0.209488	0.146105	0.917944	0.089917	0.768891	0.001452	0.899874	0.523843	0.359238	0.598964	0.132933
54	0.033131	0.465502	0.141166	0.907025	0.236719	0.817015	0.852	0.463189	0.116487	0.56425	0.479276	0.429396	0.261985	0.105389	0.017626	0.354799	0.502966	0.727559	0.189652	0.041588
55	0.937047	0.335756	0.959532	0.026964	0.104647	0.960983	0.926838	0.628489	0.320221	0.525801	0.761421	0.353352	0.991303	0.902587	0.260376	0.228021	0.719601	0.112375	0.69121	0.836088
56	0.676624	0.170485	0.265484	0.938609	0.275874	0.283109	0.293408	0.77884	0.010667	0.483059	0.820428	0.947714	0.818815	0.779959	0.974677	0.923461	0.740942	0.901514	0.55195	0.061163
57	0.427315	0.313371	0.414514	0.418617	0.215957	0.67489	0.646638	0.935557	0.787264	0.337847	0.771644	0.463888	0.508332	0.037127	0.402497	0.784205	0.320236	0.695904	0.563045	0.330903
58	0.178963	0.383472	0.278616	0.997777	0.163431	0.253293	0.921237	0.904373	0.154807	0.473186	0.965535	0.582121	0.786557	0.380049	0.000738	0.002513	0.054938	0.647375	0.93807	0.842202
59	0.985222	0.709713	0.30609	0.493553	0.74684	0.708587	0.277758	0.067076	0.40449	0.840803	0.397978	0.583453	0.224275	0.676594	0.581229	0.387705	0.929886	0.502466	0.292078	0.084692
60	0.975652	0.257612	0.666813	0.762208	0.637661	0.66755	0.76472	0.692599	0.314925	0.702789	0.5348	0.300147	0.412502	0.84089	0.793699	0.159342	0.549476	0.071457	0.226417	0.953966
61	0.91226	0.624394	0.537419	0.136534	0.300987	0.118647	0.524239	0.230873	0.621112	0.816316	0.315564	0.596763	0.073928	0.982376	0.35897	0.711588	0.649926	0.12369	0.404187	0.96485
62	0.826479	0.938987	0.264996	0.23898	0.779876	0.058695	0.398321	0.329352	0.130152	0.624738	0.283318	0.042411	0.249131	0.820736	0.178945	0.550118	0.939382	0.703183	0.78099	0.560494
63	0.519498	0.096554	0.157257	0.593426	0.078929	0.516227	0.305014	0.728855	0.639916	0.7092	0.693704	0.466394	0.648186	0.9587	0.705374	0.428061	0.017395	0.103695	0.757413	0.147546
64	0.728432	0.04073	0.189957	0.977563	0.861466	0.368901	0.52768	0.800848	0.072083	0.30867	0.361341	0.591581	0.405223	0.518597	0.185006	0.484152	0.034823	0.490019	0.213006	0.674739
65	0.199218	0.90671	0.141132	0.847403	0.865409	0.846506	0.275464	0.882803	0.9502	0.032877	0.030349	0.678631	0.073607	0.220306	0.656193	0.935072	0.589206	0.183873	0.735919	0.661289
66	0.492543	0.09726	0.252869	0.897766	0.615857	0.437875	0.381917	0.650679	0.927893	0.594923	0.325418	0.127111	0.501632	0.46655	0.974514	0.367041	0.313055	0.249977	0.249844	0.263254
67	0.282854	0.280193	0.941885	0.35646	0.500498	0.598078	0.291531	0.089703	0.781951	0.02745	0.750992	0.274493	0.124709	0.00386	0.172258	0.740565	0.441735	0.554175	0.391244	0.369627
68	0.149097	0.716661	0.496738	0.650729	0.18321	0.471251	0.01777	0.496265	0.721228	0.267613	0.759518	0.004081	0.547805	0.701403	0.36054	0.048303	0.29948	0.652071	0.138005	0.08143
69	0.67952	0.888996	0.355923	0.804229	0.892856	0.528181	0.544793	0.33459	0.082355	0.936037	0.704217	0.231452	0.652697	0.200954	0.882181	0.835907	0.672205	0.89995	0.332171	0.393433
70	0.167563	0.091689	0.397513	0.715368	0.793092	0.758053	0.76367	0.092571	0.410124	0.901675	0.174001	0.089644	0.79067	0.529924	0.893872	0.683526	0.058104	0.438665	0.018116	0.140459
71	0.374701	0.722332	0.37191	0.027398	0.923286	0.254091	0.863305	0.595491	0.15404	0.195475	0.988923	0.321603	0.287164	0.386436	0.03697	0.080255	0.144489	0.800639	0.172826	0.554612
72	0.702314	0.346827	0.644255	0.492984	0.87675	0.538127	0.176509	0.934853	0.976791	0.194624	0.075312	0.351491	0.916956	0.447221	0.378889	0.840242	0.701312	0.242193	0.435732	0.855351
73	0.437668	0.424655	0.176954	0.724831	0.81109	0.213923	0.805086	0.955578	0.014562	0.977912	0.51019	0.716876	0.324738	0.154445	0.209859	0.201487	0.692571	0.386367	0.13634	0.669361
74	0.580991	0.211651	0.020852	0.497947	0.658872	0.39974	0.338189	0.360183	0.641932	0.773921	0.215534	0.079599	0.198575	0.392488	0.80443	0.009665	0.60641	0.609515	0.965242	0.620972
75	0.587426	0.475432	0.337847	0.912164	0.629876	0.547706	0.113651	0.322446	0.934072	0.24999	0.991806	0.515063	0.461641	0.012657	0.01301	0.120513	0.412396	0.351198	0.480696	0.054328
76	0.125118	0.696229	0.133926	0.323693	0.088716	0.938356	0.333357	0.695126	0.54787	0.298599	0.316098	0.135296	0.77403	0.653945	0.047459	0.403905	0.201651	0.161109	0.726351	0.135722
77	0.411099	0.718157	0.650785	0.87274	0.730813	0.663794	0.993252	0.143209	0.014992	0.473948	0.197537	0.140109	0.170177	0.331463	0.463801	0.258893	0.269818	0.797158	0.954019	0.817688
78	0.095756	0.270116	0.952983	0.869786	0.924061	0.000442	0.27369	0.125711	0.161551	4.1E-5	0.261433	0.57265	0.718197	0.912218	0.445389	0.44901	0.576012	0.438641	0.592218	0.591003
79	0.912589	0.789754	0.731112	0.082765	0.121217	0.194913	0.341657	0.391034	0.99207	0.295675	0.208721	0.087825	0.565791	0.161704	0.95761	0.489852	0.162146	0.2313	0.615563	0.323696
80	0.23134	0.876995	0.896346	0.949537	0.789213	0.341735	0.398546	0.365224	0.780376	0.990763	0.956226	0.692964	0.780517	0.687337	0.775728	0.901733	0.88225	0.117384	0.292767	0.874319
81	0.413058	0.501487	0.962144	0.978848	0.66319	0.919753	0.4687	0.825335	0.151053	0.084262	0.149031	0.382393	0.961257	0.045376	0.331929	0.750469	0.38711	0.730474	0.115692	0.167485
82	0.721237	0.071918	0.860449	0.501754	0.759255	0.636176	0.403487	0.641504	0.753559	0.696253	0.515822	0.166617	0.197739	0.477965	0.145465	0.860929	0.397718	0.614164	0.686264	0.54877
83	0.698425	0.835295	0.931163	0.659681	0.88067	0.263091	0.410149	0.26778	0.993565	0.525841	0.435265	0.714801	0.597758	0.295713	0.216554	0.357013	0.931889	0.62004	0.998516	0.685447
84	0.316293	0.514338	0.852063	0.514031	0.992303	0.997527	0.37496	0.39002	0.61169	0.061224	0.93879	0.310115	0.896518	0.869952	0.969795	0.777188	0.133043	0.379944	0.044968	0.126607
85	0.905784	0.480233	0.841408	0.503542	0.775946	0.057962	0.860555	0.707834	0.678002	0.85907	0.39328	0.994294	0.373408	0.245343	0.508325	0.36571	0.24287	0.883285	0.75573	0.85456
86	0.944508	0.694519	0.164674	0.841025	0.564471	0.134468	0.618212	0.697514	0.514412	0.663179	0.824121	0.420195	0.143412	0.665529	0.923737	0.919357	0.72349	0.784291	0.62719	0.401491
87	0.643361	0.020469	0.395785	0.016768	0.265812	0.90411	0.382478	0.508681	0.787394	0.138207	0.36324	0.731901	0.832726	0.527914	0.572926	0.397196	0.662382	0.191137	0.09471	0.176793
88	0.854316	0.91883	0.596988	0.997727	0.584358	0.520724	0.917083	0.307848	0.305015	0.544273	0.709339	0.948376	0.564742	0.105123	0.965144	0.830553	0.009232	0.347621	0.339234	0.796626
89	0.485827	0.702474	0.528526	0.318552	0.230387	0.101452	0.715748	0.892768	0.292589	0.810458	0.06956	0.146904	0.729287	0.666548	0.144631	0.313645	0.187272	0.061714	0.621493	0.492286
90	0.605987	0.330831	0.440662	0.170728	0.435954	0.405805	0.00128	0.445185	0.753425	0.340514	0.241811	0.239252	0.042987	0.770337	0.557804	0.273373	0.871788	0.273552	0.166141	0.164376
91	0.084009	0.235701	0.31128	0.813296	0.902248	0.455911	0.12694	0.089519	0.517624	0.748433	0.581804	0.123611	0.079263	0.022466	0.294338	0.515216	0.42827	0.295618	0.960401	0.181695
92	0.636131	0.202211	0.420946	0.679117	0.972547	0.978749	0.95249	0.844334	0.2523	0.11863	0.008709	0.336309	0.35433	0.319988	0.149604	0.256577	0.775898	0.276544	0.346095	0.293522
93	0.024976	0.927899	0.417132	0.104238	0.950365	0.711469	0.619453	0.378634	0.007086	0.579854	0.560328	0.643217	0.782064	0.981274	0.322333	0.75461	0.960022	0.274822	0.598944	0.212322
94	0.393452	0.607653	0.54863	0.747782	0.92764	0.698234	0.004358	0.703538	0.974777	0.350453	0.99706	0.999752	0.278352	0.414192	0.10399	0.228716	0.12566	0.723443	0.60735	0.132746
95	0.303296	0.167677	0.775963	0.085359	0.14895	0.098295	0.839969	0.108972	0.373117	0.438913	0.321294	0.766569	0.046565	0.869924	0.51435	0.974205	0.568157	0.518708	0.677742	0.542934
96	0.869161	0.674802	0.542686	0.147512	0.088993	0.646675	0.376228	0.214653	0.370117	0.983577	0.347399	0.673413	0.151254	0.123361	0.758772	0.300204	0.221655	0.598741	0.409176	0.594772
97	0.037653	0.730469	0.361341	0.084217	0.600393	0.87569	0.058422	0.16855	0.394397	0.736164	0.711483	0.263557	0.410965	0.254168	0.411069	0.499957	0.900842	0.787297	0.714609	0.270959
98	0.770873	0.062007	0.944372	0.922126	0.185367	0.703143	0.22233	0.407022	0.301883	0.631505	0.001794	0.339535	0.361973	0.363134	0.423752	0.962366	0.238824	0.482174	0.130915	0.633221
99	0.218337	0.842397	0.896778	0.629301	0.096565	0.307846	0.129257	0.997407	0.095142	0.843866	0.268365	0.866015	0.905873	0.212736	0.788141	0.09124	0.915879	0.01047	0.498262	0.217761
100	0.641974	0.500056	0.557296	0.003947	0.863189	0.981048	0.966312	0.102013	0.463221	0.097226	0.735233	0.681557	0.939623	0.63201	0.310858	0.036187	0.939856	0.440115	0.033593	0.034998
101	0.283981	0.301958	0.901012	0.189853	0.514694	0.689152	0.281092	0.430572	0.699621	0.779354	0.648333	0.341595	0.279409	0.205629	0.345541	0.142598	0.186677	0.311853	0.24461	0.649897
102	0.409079	0.979843	0.331454	0.348702	0.611852	0.642312	0.384888	0.551708	0.082426	0.418481	0.586705	0.366406	0.720439	0.487716	0.556258	0.235132	0.176868	0.83735	0.665704	0.876489
103	0.616704	0.314036	0.218083	0.896112	0.519665	0.563624	0.038709	0.706341	0.875477	0.283319	0.356238	0.284555	0.263161	0.687691	0.633257	0.875013	0.330003	0.018144	0.426721	0.412428
104	0.436625	0.013425	0.778834	0.157063	0.501141	0.335092	0.392195	0.678008	0.172441	0.057898	0.554497	0.789145	0.371934	0.77258	0.685256	0.891598	0.336204	0.723965	0.597939	0.21168
105	0.007284	0.954176	0.496235	0.270445	0.641867	0.129491	0.145457	0.971869	0.147635	0.572178	0.384296	0.584259	0.585602	0.16313	0.741322	0.086743	0.498221	0.133516	0.764751	0.670661
106	0.191414	0.319247	0.459805	0.563348	0.091826	0.145061	0.454946	0.428029	0.869026	0.052884	0.639709	0.876309	0.00706	0.135943	0.146753	0.648926	0.265434	0.29221	0.620795	0.413068
107	0.864387	0.005091	0.997327	0.449989	0.16822	0.738649	0.536731	0.66644	0.872165	0.301482	0.3371	0.063578	0.620728	0.796905	0.626925	0.712554	0.941966	0.081871	0.140583	0.810991
108	0.134754	0.780292	0.6873	0.141813	0.916235	0.834052	0.790739	0.181668	0.126262	0.411533	0.594736	0.990648	0.416623	0.592062	0.440637	0.584842	0.330711	0.977368	0.251281	0.202875
109	0.278849	0.588381	0.266453	0.899576	0.385286	0.893378	0.61213	0.327251	0.975248	0.752713	0.138242	0.110001	0.533004	0.825541	0.251814	0.449238	0.659593	0.042552	0.630905	0.785854
110	0.454085	0.225641	0.776502	0.870707	0.817702	0.217138	0.455548	0.148413	0.194505	0.706828	0.351287	0.473354	0.295209	0.617739	0.37293	0.680494	0.511116	0.985059	0.007745	0.486363
111	0.737771	0.145986	0.596364	0.270775	0.971527	0.848178	0.720012	0.63112	0.890729	0.350917	0.416973	0.344813	0.576557	0.193475	0.21552	0.394259	0.410612	0.671067	0.542671	0.605117
112	0.377895	0.893958	0.07847	0.673103	0.511697	0.451399	0.353597	0.022813	0.436458	0.361341	0.509175	0.174229	0.507327	0.105539	0.445003	0.478854	0.953716	0.165015	0.109973	0.844445
113	0.515931	0.526945	0.189258	0.092488	0.72042	0.404777	0.486746	0.131031	0.075843	0.029417	0.736148	0.453738	0.923374	0.814618	0.126841	0.43507	0.266017	0.480437	0.457883	0.702475
114	0.841778	0.967057	0.876703	0.349105	0.072596	0.321706	0.827958	0.026312	0.48672	0.93793	0.870756	0.002651	0.464875	0.060013	0.095138	0.185294	0.464789	0.581884	0.316325	0.540632
115	0.6113	0.052473	0.99437	0.534674	0.867091	0.12121	0.969744	0.133107	0.601647	0.427626	0.835581	0.443425	0.394683	0.712284	0.792529	0.467278	0.033989	0.620486	0.493589	0.520708
116	0.558416	0.364345	0.523358	0.023291	0.424357	0.618496	0.208584	0.889146	0.200379	0.524909	0.429778	0.811678	0.577381	0.424147	0.346352	0.444471	0.545356	0.316095	0.577578	0.147003
117	0.743721	0.413158	0.590427	0.138403	0.125442	0.382955	0.605681	0.15943	0.003441	0.09927	0.680137	0.561857	0.463614	0.203495	0.585147	0.887971	0.82199	0.79373	0.777116	0.022369
118	0.318639	0.206893	0.834047	0.896019	0.63104	0.180398	0.34049	0.176395	0.496493	0.918067	0.323398	0.240213	0.331225	0.913824	0.378615	0.456666	0.296779	0.984296	0.616096	0.30022
119	0.083565	0.296232	0.862076	0.547179	0.499727	0.447222	0.435149	0.321717	0.240952	0.212265	0.344085	0.559591	0.419157	0.178131	0.45561	0.050196	0.358528	0.796099	0.226591	0.85502
120	0.714166	0.549989	0.095233	0.045391	0.463812	0.473848	0.502057	0.760591	0.458143	0.118152	0.060811	0.541707	0.414384	0.922886	0.088885	0.91411	0.370108	0.524034	0.235826	0.61106
121	0.736298	0.57991	0.17065	0.155455	0.75804	0.626259	0.205651	0.116568	0.422358	0.432242	0.971588	0.136523	0.98223	0.06682	0.181914	0.446042	0.540667	0.68397	0.206632	0.99881
122	0.802121	0.267443	0.540516	0.216505	0.190328	0.629401	0.130614	0.560436	0.153435	0.36644	0.171496	0.889732	0.946349	0.342146	0.045186	0.704389	0.968405	0.250837	0.820957	0.390762
123	0.683078	0.792544	0.527285	0.665307	0.859363	0.709198	0.111348	0.40003	0.393168	0.31798	0.398839	0.195289	0.585422	0.939355	0.411793	0.77575	0.568756	0.542407	0.336185	0.72219
124	0.908846	0.507681	0.611922	0.855195	0.849826	0.657108	0.559584	0.81823	0.907944	0.38054	0.208992	0.591021	0.173083	0.736276	0.256327	0.032446	0.445474	0.367674	0.432476	0.838641
125	0.685654	0.831314	0.03393	0.271075	0.770668	0.445722	0.046824	0.339424	0.988129	0.383009	0.061613	0.896974	0.890689	0.673534	0.752169	0.740514	0.330641	0.311752	0.558744	0.238585
126	0.692292	0.767735	0.829605	0.865375	0.504011	0.085932	0.89782	0.949485	0.453606	0.330295	0.788126	0.139259	0.161609	0.822055	0.410333	0.932276	0.267777	0.457156	0.271699	0.255905
127	0.840164	0.333312	0.152879	0.730853	0.006846	0.905047	0.471367	0.337487	0.216798	0.03011	0.576071	0.909089	0.797845	0.405675	0.774463	0.301856	0.491606	0.672283	0.25134	0.945211
128	0.002578	0.039465	0.08447	0.164186	0.86152	0.494802	0.096462	0.129296	0.951958	0.368161	0.385201	0.792122	0.701473	0.538079	0.522974	0.708318	0.443125	0.994341	0.045804	0.659923
129	0.02445	0.621874	0.569012	0.822295	0.027549	0.343475	0.124151	0.519155	0.015757	0.37549	0.464366	0.018335	0.414955	0.548835	0.18252	0.276474	0.043637	0.278982	0.40577	0.995594
130	0.647142	0.79097	0.787715	0.348615	0.329048	0.310689	0.056932	0.772173	0.305029	0.102735	0.432095	0.329479	0.724609	0.001106	0.151774	0.752158	0.34458	0.275924	0.271312	0.360337
131	0.651414	0.735677	0.378671	0.066368	0.284512	0.561191	0.342842	0.328148	0.840173	0.748612	0.323741	0.487315	0.539581	0.111456	0.835929	0.868629	0.422144	0.89286	0.640801	0.727172
132	0.995595	0.072896	0.056651	0.720204	0.074002	0.208424	0.472361	0.418582	0.484347	0.743672	0.778919	0.135761	0.479349	0.15759	0.202129	0.76386	0.71878	0.54497	0.092007	0.558953
133	0.293582	0.415748	0.046267	0.833162	0.527203	0.882195	0.701791	0.949347	0.775055	0.342592	0.676519	0.77065	0.415487	0.733169	0.490853	0.489488	0.941592	0.963213	0.90807	0.425939
134	0.706885	0.686988	0.561699	0.186233	0.844577	0.763828	0.950092	0.563357	0.308798	0.042099	0.122309	0.602379	0.457846	0.168576	0.435541	0.985049	0.05077	0.137331	0.934395	0.825825
135	0.479922	0.610913	0.596474	0.895409	0.344081	0.087326	0.384897	0.285673	0.050539	0.292966	0.711612	0.757423	0.979953	0.273311	0.943655	0.82453	0.037138	0.893747	0.387886	0.345935
136	0.935846	0.510194	0.948313	0.393692	0.678769	0.383853	0.37874	0.729539	0.521184	0.313135	0.555364	0.001106	0.924047	0.151837	0.896514	0.268128	0.239163	0.28141	0.553801	0.289701
137	0.574376	0.265412	0.047123	0.554329	0.538723	0.990778	0.378858	0.57586	0.884524	0.766744	0.921795	0.82037	0.276938	0.870108	0.214061	0.955706	0.25396	0.5928	0.685245	0.775144
