A	1	73	4
A	1	74	18
A	1	75	13
A	1	76	13
A	1	77	23
A	1	78	29
A	1	79	16
A	1	80	24
A	1	81	12
A	1	82	17
A	1	83	9
A	1	84	12
A	1	85	27
A	1	86	18
A	1	87	4
A	1	88	2
A	1	89	30
A	1	90	28
A	1	91	25
A	1	92	19
A	1	93	12
A	1	94	3
A	1	95	15
A	1	96	19
A	1	97	30
A	1	98	6
A	1	99	11
A	2	0	2
A	2	1	27
A	2	2	2
A	2	3	18
A	2	4	5
A	2	5	6
A	2	6	8
A	2	7	17
A	2	8	8
A	2	9	14
A	2	10	7
A	2	11	31
A	2	12	10
A	2	13	13
A	2	14	17
A	2	15	0
A	2	16	30
A	2	17	21
A	2	18	14
A	2	19	10
A	2	20	15
A	2	21	6
A	2	22	11
A	2	23	11
A	2	24	29
A	2	25	3
A	2	26	1
A	2	27	26
A	2	28	5
A	2	29	17
A	2	30	20
A	2	31	16
A	2	32	0
A	2	33	15
A	2	34	23
A	2	35	24
A	2	36	3
A	2	37	28
A	2	38	25
A	2	39	18
A	2	40	28
A	2	41	15
A	2	42	9
A	2	43	6
A	2	44	5
A	2	45	15
A	2	46	29
A	2	47	4
A	2	48	12
A	2	49	7
A	2	50	12
A	2	51	5
A	2	52	8
A	2	53	12
A	2	54	7
A	2	55	9
A	2	56	26
A	2	57	30
A	2	58	31
A	2	59	6
A	2	60	15
A	2	61	28
A	2	62	22
A	2	63	17
A	2	64	11
A	2	65	28
A	2	66	5
A	2	67	19
A	2	68	27
A	2	69	11
A	2	70	18
A	2	71	22
A	2	72	6
A	2	73	4
A	2	74	7
A	2	75	11
A	2	76	31
A	2	77	27
A	2	78	20
A	2	79	3
A	2	80	31
A	2	81	11
A	2	82	20
A	2	83	27
A	2	84	27
A	2	85	12
A	2	86	2
A	2	87	12
A	2	88	8
A	2	89	13
A	2	90	7
A	2	91	28
A	2	92	29
A	2	93	26
A	2	94	24
A	2	95	10
A	2	96	19
A	2	97	28
A	2	98	19
A	2	99	27
A	3	0	29
A	3	1	17
A	3	2	0
A	3	3	16
A	3	4	29
A	3	5	6
A	3	6	11
A	3	7	12
A	3	8	9
A	3	9	28
A	3	10	4
A	3	11	3
A	3	12	29
A	3	13	28
A	3	14	17
A	3	15	25
A	3	16	5
A	3	17	7
A	3	18	26
A	3	19	18
A	3	20	9
A	3	21	4
A	3	22	0
A	3	23	16
A	3	24	22
A	3	25	14
A	3	26	27
A	3	27	9
A	3	28	18
A	3	29	23
A	3	30	28
A	3	31	2
A	3	32	30
A	3	33	6
A	3	34	28
A	3	35	24
A	3	36	10
A	3	37	1
A	3	38	24
A	3	39	4
A	3	40	28
A	3	41	23
A	3	42	3
A	3	43	19
A	3	44	21
A	3	45	3
A	3	46	1
A	3	47	17
A	3	48	3
A	3	49	1
A	3	50	16
A	3	51	28
A	3	52	18
A	3	53	17
A	3	54	4
A	3	55	19
A	3	56	15
A	3	57	30
A	3	58	16
A	3	59	11
A	3	60	10
A	3	61	18
A	3	62	0
A	3	63	20
A	3	64	29
A	3	65	8
A	3	66	15
A	3	67	14
A	3	68	27
A	3	69	15
A	3	70	27
A	3	71	4
A	3	72	13
A	3	73	30
A	3	74	25
A	3	75	1
A	3	76	16
A	3	77	18
A	3	78	11
A	3	79	26
A	3	80	2
A	3	81	21
A	3	82	21
A	3	83	27
A	3	84	18
A	3	85	4
A	3	86	20
A	3	87	26
A	3	88	5
A	3	89	24
A	3	90	23
A	3	91	5
A	3	92	13
A	3	93	23
A	3	94	28
A	3	95	28
A	3	96	6
A	3	97	19
A	3	98	9
A	3	99	21
A	4	0	23
A	4	1	24
A	4	2	14
A	4	3	10
A	4	4	21
A	4	5	2
A	4	6	18
A	4	7	15
A	4	8	18
A	4	9	22
A	4	10	2
A	4	11	0
A	4	12	12
A	4	13	20
A	4	14	25
A	4	15	28
A	4	16	8
A	4	17	13
A	4	18	8
A	4	19	13
A	4	20	21
A	4	21	25
A	4	22	0
A	4	23	23
A	4	24	2
A	4	25	31
A	4	26	6
A	4	27	14
A	4	28	8
A	4	29	18
A	4	30	14
A	4	31	19
A	4	32	1
A	4	33	21
A	4	34	19
A	4	35	15
A	4	36	27
A	4	37	21
A	4	38	23
A	4	39	18
A	4	40	14
A	4	41	31
A	4	42	21
A	4	43	8
A	4	44	21
A	4	45	17
A	4	46	15
A	4	47	26
A	4	48	10
A	4	49	24
A	4	50	2
A	4	51	10
A	4	52	30
A	4	53	16
A	4	54	12
A	4	55	7
A	4	56	27
A	4	57	14
A	4	58	9
A	4	59	20
A	4	60	10
A	4	61	31
A	4	62	25
A	4	63	2
A	4	64	1
A	4	65	8
A	4	66	6
A	4	67	7
A	4	68	21
A	4	69	16
A	4	70	21
A	4	71	5
A	4	72	30
A	4	73	20
A	4	74	4
A	4	75	20
A	4	76	14
A	4	77	22
A	4	78	26
A	4	79	1
A	4	80	0
A	4	81	29
A	4	82	28
A	4	83	28
A	4	84	5
A	4	85	7
A	4	86	17
A	4	87	12
A	4	88	13
A	4	89	18
A	4	90	6
A	4	91	5
A	4	92	13
A	4	93	5
A	4	94	16
A	4	95	22
A	4	96	28
A	4	97	0
A	4	98	11
A	4	99	10
A	5	0	12
A	5	1	11
A	5	2	7
A	5	3	22
A	5	4	23
A	5	5	7
A	5	6	9
A	5	7	31
A	5	8	18
A	5	9	22
A	5	10	13
A	5	11	8
A	5	12	12
A	5	13	7
A	5	14	26
A	5	15	29
A	5	16	24
A	5	17	13
A	5	18	26
A	5	19	30
A	5	20	9
A	5	21	27
A	5	22	25
A	5	23	21
A	5	24	26
A	5	25	10
A	5	26	21
A	5	27	7
A	5	28	13
A	5	29	17
A	5	30	12
A	5	31	1
A	5	32	17
A	5	33	19
A	5	34	12
A	5	35	25
A	5	36	28
A	5	37	12
A	5	38	3
A	5	39	30
A	5	40	23
A	5	41	22
A	5	42	13
A	5	43	3
A	5	44	19
A	5	45	21
A	5	46	24
A	5	47	15
A	5	48	1
A	5	49	0
A	5	50	15
A	5	51	19
A	5	52	3
A	5	53	17
A	5	54	29
A	5	55	26
A	5	56	12
A	5	57	28
A	5	58	4
A	5	59	21
A	5	60	28
A	5	61	24
A	5	62	16
A	5	63	26
A	5	64	28
A	5	65	20
A	5	66	10
A	5	67	25
A	5	68	12
A	5	69	20
A	5	70	20
A	5	71	17
A	5	72	28
A	5	73	28
A	5	74	13
A	5	75	8
A	5	76	1
A	5	77	13
A	5	78	23
A	5	79	30
A	5	80	16
A	5	81	28
A	5	82	23
A	5	83	11
A	5	84	26
A	5	85	31
A	5	86	26
A	5	87	3
A	5	88	15
A	5	89	2
A	5	90	12
A	5	91	16
A	5	92	0
A	5	93	18
A	5	94	14
A	5	95	18
A	5	96	25
A	5	97	7
A	5	98	18
A	5	99	22
A	6	0	21
A	6	1	19
A	6	2	5
A	6	3	31
A	6	4	22
A	6	5	21
A	6	6	15
A	6	7	15
A	6	8	21
A	6	9	17
A	6	10	11
A	6	11	25
A	6	12	17
A	6	13	5
A	6	14	6
A	6	15	27
A	6	16	8
A	6	17	2
A	6	18	14
A	6	19	8
A	6	20	29
A	6	21	27
A	6	22	24
A	6	23	22
A	6	24	13
A	6	25	30
A	6	26	17
A	6	27	18
A	6	28	1
A	6	29	14
A	6	30	21
A	6	31	21
A	6	32	28
A	6	33	22
A	6	34	21
A	6	35	5
A	6	36	6
A	6	37	27
A	6	38	19
A	6	39	10
A	6	40	17
A	6	41	1
A	6	42	5
A	6	43	25
A	6	44	8
A	6	45	30
A	6	46	27
A	6	47	18
A	6	48	26
A	6	49	15
A	6	50	1
A	6	51	9
A	6	52	14
A	6	53	24
A	6	54	18
A	6	55	29
A	6	56	13
A	6	57	18
A	6	58	20
A	6	59	13
A	6	60	30
A	6	61	16
A	6	62	26
A	6	63	7
A	6	64	14
A	6	65	25
A	6	66	25
A	6	67	3
A	6	68	5
A	6	69	25
A	6	70	21
A	6	71	9
A	6	72	2
A	6	73	27
A	6	74	2
A	6	75	26
A	6	76	5
A	6	77	18
A	6	78	19
A	6	79	26
A	6	80	8
A	6	81	21
A	6	82	22
A	6	83	7
A	6	84	5
A	6	85	4
A	6	86	24
A	6	87	12
A	6	88	4
A	6	89	31
A	6	90	29
A	6	91	14
A	6	92	24
A	6	93	15
A	6	94	6
A	6	95	30
A	6	96	1
A	6	97	5
A	6	98	31
A	6	99	8
A	7	0	18
A	7	1	13
A	7	2	27
A	7	3	4
A	7	4	28
A	7	5	15
A	7	6	17
A	7	7	31
A	7	8	15
A	7	9	16
A	7	10	12
A	7	11	15
A	7	12	26
A	7	13	28
A	7	14	3
A	7	15	13
A	7	16	11
A	7	17	9
A	7	18	6
A	7	19	0
A	7	20	23
A	7	21	6
A	7	22	0
A	7	23	5
A	7	24	23
A	7	25	19
A	7	26	8
A	7	27	23
A	7	28	4
A	7	29	5
A	7	30	4
A	7	31	27
A	7	32	8
A	7	33	8
A	7	34	6
A	7	35	13
A	7	36	0
A	7	37	14
A	7	38	29
A	7	39	19
A	7	40	31
A	7	41	24
A	7	42	21
A	7	43	25
A	7	44	16
A	7	45	28
A	7	46	9
A	7	47	19
A	7	48	17
A	7	49	7
A	7	50	25
A	7	51	7
A	7	52	6
A	7	53	26
A	7	54	11
A	7	55	13
A	7	56	7
A	7	57	24
A	7	58	15
A	7	59	24
A	7	60	27
A	7	61	19
A	7	62	13
A	7	63	28
A	7	64	8
A	7	65	7
A	7	66	30
A	7	67	6
A	7	68	30
A	7	69	14
A	7	70	26
A	7	71	12
A	7	72	15
A	7	73	24
A	7	74	24
A	7	75	21
A	7	76	16
A	7	77	23
A	7	78	20
A	7	79	15
A	7	80	30
A	7	81	3
A	7	82	2
A	7	83	31
A	7	84	14
A	7	85	17
A	7	86	23
A	7	87	2
A	7	88	16
A	7	89	5
A	7	90	5
A	7	91	27
A	7	92	13
A	7	93	17
A	7	94	18
A	7	95	7
A	7	96	12
A	7	97	17
A	7	98	29
A	7	99	0
A	8	0	2
A	8	1	6
A	8	2	7
A	8	3	7
A	8	4	4
A	8	5	0
A	8	6	7
A	8	7	5
A	8	8	25
A	8	9	4
A	8	10	21
A	8	11	1
A	8	12	25
A	8	13	7
A	8	14	17
A	8	15	14
A	8	16	12
A	8	17	9
A	8	18	2
A	8	19	28
A	8	20	22
A	8	21	18
A	8	22	31
A	8	23	18
A	8	24	27
A	8	25	1
A	8	26	16
A	8	27	17
A	8	28	27
A	8	29	13
A	8	30	20
A	8	31	30
A	8	32	22
A	8	33	5
A	8	34	23
A	8	35	20
A	8	36	31
A	8	37	28
A	8	38	15
A	8	39	19
A	8	40	2
A	8	41	2
A	8	42	13
A	8	43	13
A	8	44	14
A	8	45	31
A	8	46	22
A	8	47	31
A	8	48	29
A	8	49	25
A	8	50	16
A	8	51	23
A	8	52	5
A	8	53	21
A	8	54	6
A	8	55	30
A	8	56	10
A	8	57	30
A	8	58	12
A	8	59	4
A	8	60	16
A	8	61	23
A	8	62	17
A	8	63	2
A	8	64	22
A	8	65	27
A	8	66	25
A	8	67	21
A	8	68	21
A	8	69	18
A	8	70	3
A	8	71	13
A	8	72	19
A	8	73	26
A	8	74	12
A	8	75	18
A	8	76	7
A	8	77	31
A	8	78	17
A	8	79	25
A	8	80	18
A	8	81	18
A	8	82	17
A	8	83	0
A	8	84	10
A	8	85	20
A	8	86	26
A	8	87	13
A	8	88	22
A	8	89	0
A	8	90	20
A	8	91	16
A	8	92	23
A	8	93	22
A	8	94	0
A	8	95	30
A	8	96	23
A	8	97	28
A	8	98	25
A	8	99	3
A	9	0	4
A	9	1	30
A	9	2	16
A	9	3	3
A	9	4	24
A	9	5	10
A	9	6	30
A	9	7	15
A	9	8	0
A	9	9	20
A	9	10	5
A	9	11	25
A	9	12	0
A	9	13	17
A	9	14	17
A	9	15	9
A	9	16	29
A	9	17	10
A	9	18	12
A	9	19	30
A	9	20	23
A	9	21	31
A	9	22	29
A	9	23	4
A	9	24	20
A	9	25	7
A	9	26	8
A	9	27	14
A	9	28	28
A	9	29	30
A	9	30	7
A	9	31	16
A	9	32	20
A	9	33	13
A	9	34	15
A	9	35	29
A	9	36	31
A	9	37	27
A	9	38	24
A	9	39	26
A	9	40	16
A	9	41	16
A	9	42	10
A	9	43	0
A	9	44	14
A	9	45	31
A	9	46	10
A	9	47	12
A	9	48	11
A	9	49	11
A	9	50	20
A	9	51	3
A	9	52	22
A	9	53	22
A	9	54	29
A	9	55	27
A	9	56	24
A	9	57	19
A	9	58	10
A	9	59	18
A	9	60	2
A	9	61	8
A	9	62	26
A	9	63	18
A	9	64	21
A	9	65	3
A	9	66	21
A	9	67	3
A	9	68	24
A	9	69	7
A	9	70	5
A	9	71	27
A	9	72	13
A	9	73	2
A	9	74	15
A	9	75	18
A	9	76	25
A	9	77	4
A	9	78	8
A	9	79	18
A	9	80	25
A	9	81	29
A	9	82	0
A	9	83	10
A	9	84	9
A	9	85	22
A	9	86	26
A	9	87	11
A	9	88	19
A	9	89	20
A	9	90	21
A	9	91	29
A	9	92	30
A	9	93	0
A	9	94	17
A	9	95	7
A	9	96	9
A	9	97	25
A	9	98	14
A	9	99	16
A	10	0	7
A	10	1	6
A	10	2	26
A	10	3	4
A	10	4	9
A	10	5	24
A	10	6	23
A	10	7	2
A	10	8	19
A	10	9	3
A	10	10	6
A	10	11	1
A	10	12	10
A	10	13	17
A	10	14	23
A	10	15	2
A	10	16	2
A	10	17	12
A	10	18	30
A	10	19	9
A	10	20	3
A	10	21	2
A	10	22	29
A	10	23	24
A	10	24	8
A	10	25	10
A	10	26	21
A	10	27	25
A	10	28	11
A	10	29	3
A	10	30	10
A	10	31	16
A	10	32	6
A	10	33	6
A	10	34	11
A	10	35	22
A	10	36	2
A	10	37	25
A	10	38	1
A	10	39	5
A	10	40	26
A	10	41	14
A	10	42	28
A	10	43	26
A	10	44	25
A	10	45	9
A	10	46	0
A	10	47	12
A	10	48	16
A	10	49	26
A	10	50	23
A	10	51	23
A	10	52	5
A	10	53	28
A	10	54	17
A	10	55	25
A	10	56	30
A	10	57	3
A	10	58	26
A	10	59	10
A	10	60	27
A	10	61	18
A	10	62	28
A	10	63	0
A	10	64	11
A	10	65	23
A	10	66	7
A	10	67	6
A	10	68	15
A	10	69	21
A	10	70	19
A	10	71	2
A	10	72	18
A	10	73	2
A	10	74	18
A	10	75	20
A	10	76	25
A	10	77	9
A	10	78	18
A	10	79	4
A	10	80	2
A	10	81	7
A	10	82	6
A	10	83	28
A	10	84	10
A	10	85	7
A	10	86	8
A	10	87	29
A	10	88	19
A	10	89	19
A	10	90	1
A	10	91	25
A	10	92	20
A	10	93	31
A	10	94	12
A	10	95	12
A	10	96	17
A	10	97	22
A	10	98	15
A	10	99	6
A	11	0	3
A	11	1	13
A	11	2	10
A	11	3	6
A	11	4	11
A	11	5	23
A	11	6	23
A	11	7	13
A	11	8	1
A	11	9	18
A	11	10	14
A	11	11	23
A	11	12	7
A	11	13	29
A	11	14	24
A	11	15	15
A	11	16	5
A	11	17	23
A	11	18	16
A	11	19	9
A	11	20	25
A	11	21	20
A	11	22	18
A	11	23	11
A	11	24	0
A	11	25	12
A	11	26	18
A	11	27	30
A	11	28	11
A	11	29	16
A	11	30	26
A	11	31	24
A	11	32	11
A	11	33	9
A	11	34	19
A	11	35	7
A	11	36	16
A	11	37	1
A	11	38	4
A	11	39	24
A	11	40	8
A	11	41	3
A	11	42	7
A	11	43	20
A	11	44	16
A	11	45	3
A	11	46	5
A	11	47	7
A	11	48	30
A	11	49	10
A	11	50	20
A	11	51	14
A	11	52	21
A	11	53	17
A	11	54	29
A	11	55	21
A	11	56	19
A	11	57	26
A	11	58	16
A	11	59	17
A	11	60	0
A	11	61	6
A	11	62	20
A	11	63	30
A	11	64	31
A	11	65	16
A	11	66	0
A	11	67	28
A	11	68	1
A	11	69	26
A	11	70	2
A	11	71	28
A	11	72	12
A	11	73	6
A	11	74	9
A	11	75	3
A	11	76	7
A	11	77	0
A	11	78	30
A	11	79	27
A	11	80	5
A	11	81	11
A	11	82	10
A	11	83	24
A	11	84	6
A	11	85	5
A	11	86	25
A	11	87	6
A	11	88	8
A	11	89	8
A	11	90	14
A	11	91	23
A	11	92	1
A	11	93	4
A	11	94	4
A	11	95	22
A	11	96	14
A	11	97	8
A	11	98	13
A	11	99	30
A	12	0	23
A	12	1	3
A	12	2	24
A	12	3	24
A	12	4	4
A	12	5	7
A	12	6	18
A	12	7	29
A	12	8	17
A	12	9	30
A	12	10	10
A	12	11	19
A	12	12	1
A	12	13	6
A	12	14	18
A	12	15	3
A	12	16	4
A	12	17	0
A	12	18	28
A	12	19	19
A	12	20	6
A	12	21	8
A	12	22	20
A	12	23	1
A	12	24	20
A	12	25	0
A	12	26	23
A	12	27	20
A	12	28	3
A	12	29	23
A	12	30	3
A	12	31	26
A	12	32	21
A	12	33	17
A	12	34	4
A	12	35	12
A	12	36	29
A	12	37	21
A	12	38	15
A	12	39	8
A	12	40	1
A	12	41	16
A	12	42	7
A	12	43	31
A	12	44	5
A	12	45	10
A	12	46	27
A	12	47	20
A	12	48	12
A	12	49	25
A	12	50	23
A	12	51	28
A	12	52	1
A	12	53	10
A	12	54	9
A	12	55	29
A	12	56	26
A	12	57	8
A	12	58	7
A	12	59	8
A	12	60	2
A	12	61	17
A	12	62	2
A	12	63	15
A	12	64	27
A	12	65	9
A	12	66	19
A	12	67	20
A	12	68	7
A	12	69	9
A	12	70	6
A	12	71	26
A	12	72	20
A	12	73	2
A	12	74	24
A	12	75	28
A	12	76	1
A	12	77	21
A	12	78	30
A	12	79	27
A	12	80	28
A	12	81	5
A	12	82	23
A	12	83	2
A	12	84	15
A	12	85	19
A	12	86	18
A	12	87	13
A	12	88	3
A	12	89	21
A	12	90	17
A	12	91	0
A	12	92	26
A	12	93	4
A	12	94	17
A	12	95	1
A	12	96	14
A	12	97	13
A	12	98	11
A	12	99	2
A	13	0	11
A	13	1	31
A	13	2	5
A	13	3	14
A	13	4	3
A	13	5	5
A	13	6	4
A	13	7	7
A	13	8	19
A	13	9	20
A	13	10	0
A	13	11	30
A	13	12	10
A	13	13	19
A	13	14	21
A	13	15	9
A	13	16	12
A	13	17	4
A	13	18	18
A	13	19	28
A	13	20	1
A	13	21	21
A	13	22	29
A	13	23	22
A	13	24	20
A	13	25	15
A	13	26	18
A	13	27	18
A	13	28	30
A	13	29	25
A	13	30	17
A	13	31	6
A	13	32	12
A	13	33	10
A	13	34	31
A	13	35	22
A	13	36	28
A	13	37	1
A	13	38	21
A	13	39	1
A	13	40	30
A	13	41	11
A	13	42	4
A	13	43	31
A	13	44	3
A	13	45	21
A	13	46	21
A	13	47	14
A	13	48	19
A	13	49	25
A	13	50	5
A	13	51	16
A	13	52	7
A	13	53	16
A	13	54	30
A	13	55	29
A	13	56	21
A	13	57	27
A	13	58	28
A	13	59	14
A	13	60	4
A	13	61	17
A	13	62	29
A	13	63	31
A	13	64	25
A	13	65	4
A	13	66	9
A	13	67	21
A	13	68	9
A	13	69	16
A	13	70	18
A	13	71	19
A	13	72	22
A	13	73	10
A	13	74	7
A	13	75	30
A	13	76	6
A	13	77	12
A	13	78	28
A	13	79	11
A	13	80	19
A	13	81	22
A	13	82	13
A	13	83	16
A	13	84	10
A	13	85	11
A	13	86	0
A	13	87	27
A	13	88	28
A	13	89	29
A	13	90	25
A	13	91	12
A	13	92	30
A	13	93	23
A	13	94	23
A	13	95	16
A	13	96	5
A	13	97	21
A	13	98	18
A	13	99	17
A	14	0	14
A	14	1	16
A	14	2	13
A	14	3	14
A	14	4	25
A	14	5	24
A	14	6	13
A	14	7	9
A	14	8	2
A	14	9	31
A	14	10	8
A	14	11	17
A	14	12	13
A	14	13	4
A	14	14	10
A	14	15	8
A	14	16	14
A	14	17	7
A	14	18	12
A	14	19	25
A	14	20	23
A	14	21	26
A	14	22	10
A	14	23	13
A	14	24	27
A	14	25	28
A	14	26	17
A	14	27	4
A	14	28	20
A	14	29	22
A	14	30	10
A	14	31	21
A	14	32	10
A	14	33	10
A	14	34	26
A	14	35	12
A	14	36	28
A	14	37	29
A	14	38	26
A	14	39	4
A	14	40	30
A	14	41	21
A	14	42	5
A	14	43	13
A	14	44	15
A	14	45	6
A	14	46	5
A	14	47	10
A	14	48	13
A	14	49	26
A	14	50	31
A	14	51	11
A	14	52	15
A	14	53	21
A	14	54	17
A	14	55	29
A	14	56	17
A	14	57	22
A	14	58	19
A	14	59	20
A	14	60	7
A	14	61	14
A	14	62	15
A	14	63	8
A	14	64	12
A	14	65	12
A	14	66	19
A	14	67	5
A	14	68	5
A	14	69	14
A	14	70	23
A	14	71	19
A	14	72	25
A	14	73	31
A	14	74	2
A	14	75	28
A	14	76	29
A	14	77	20
A	14	78	18
A	14	79	6
A	14	80	21
A	14	81	4
A	14	82	18
A	14	83	8
A	14	84	14
A	14	85	30
A	14	86	30
A	14	87	18
A	14	88	25
A	14	89	16
A	14	90	12
A	14	91	26
A	14	92	0
A	14	93	2
A	14	94	10
A	14	95	23
A	14	96	25
A	14	97	19
A	14	98	31
A	14	99	9
A	15	0	22
A	15	1	16
A	15	2	1
A	15	3	9
A	15	4	12
A	15	5	29
A	15	6	8
A	15	7	26
A	15	8	17
A	15	9	25
A	15	10	24
A	15	11	29
A	15	12	29
A	15	13	30
A	15	14	25
A	15	15	27
A	15	16	28
A	15	17	10
A	15	18	2
A	15	19	9
A	15	20	30
A	15	21	30
A	15	22	0
A	15	23	12
A	15	24	14
A	15	25	10
A	15	26	6
A	15	27	14
A	15	28	21
A	15	29	14
A	15	30	18
A	15	31	16
A	15	32	7
A	15	33	25
A	15	34	15
A	15	35	25
A	15	36	30
A	15	37	26
A	15	38	9
A	15	39	21
A	15	40	15
A	15	41	13
A	15	42	24
A	15	43	17
A	15	44	11
A	15	45	9
A	15	46	16
A	15	47	3
A	15	48	18
A	15	49	15
A	15	50	8
A	15	51	0
A	15	52	12
A	15	53	14
A	15	54	15
A	15	55	2
A	15	56	4
A	15	57	18
A	15	58	6
A	15	59	5
A	15	60	8
A	15	61	17
A	15	62	8
A	15	63	15
A	15	64	22
A	15	65	24
A	15	66	27
A	15	67	29
A	15	68	3
A	15	69	1
A	15	70	24
A	15	71	27
A	15	72	16
A	15	73	22
A	15	74	22
A	15	75	12
A	15	76	22
A	15	77	19
A	15	78	1
A	15	79	15
A	15	80	12
A	15	81	6
A	15	82	18
A	15	83	17
A	15	84	12
A	15	85	24
A	15	86	15
A	15	87	25
A	15	88	25
A	15	89	5
A	15	90	13
A	15	91	5
A	15	92	8
A	15	93	30
A	15	94	31
A	15	95	29
A	15	96	26
A	15	97	14
A	15	98	29
A	15	99	16
A	16	0	16
A	16	1	4
A	16	2	22
A	16	3	15
A	16	4	23
A	16	5	9
A	16	6	2
A	16	7	6
A	16	8	26
A	16	9	0
A	16	10	24
A	16	11	10
A	16	12	9
A	16	13	18
A	16	14	27
A	16	15	15
A	16	16	19
A	16	17	16
A	16	18	2
A	16	19	19
A	16	20	31
A	16	21	30
A	16	22	8
A	16	23	21
A	16	24	21
A	16	25	30
A	16	26	2
A	16	27	4
A	16	28	25
A	16	29	15
A	16	30	17
A	16	31	0
A	16	32	3
A	16	33	3
A	16	34	5
A	16	35	25
A	16	36	8
A	16	37	13
A	16	38	3
A	16	39	4
A	16	40	6
A	16	41	2
A	16	42	11
A	16	43	24
A	16	44	15
A	16	45	16
A	16	46	2
A	16	47	22
A	16	48	10
A	16	49	25
A	16	50	31
A	16	51	10
A	16	52	28
A	16	53	9
A	16	54	0
A	16	55	5
A	16	56	29
A	16	57	18
A	16	58	27
A	16	59	1
A	16	60	26
A	16	61	23
A	16	62	13
A	16	63	23
A	16	64	29
A	16	65	5
A	16	66	25
A	16	67	29
A	16	68	7
A	16	69	29
A	16	70	5
A	16	71	13
A	16	72	26
A	16	73	25
A	16	74	26
A	16	75	19
A	16	76	26
A	16	77	4
A	16	78	16
A	16	79	7
A	16	80	19
A	16	81	16
A	16	82	18
A	16	83	26
A	16	84	16
A	16	85	6
A	16	86	31
A	16	87	3
A	16	88	28
A	16	89	22
A	16	90	26
A	16	91	7
A	16	92	24
A	16	93	7
A	16	94	1
A	16	95	27
A	16	96	11
A	16	97	11
A	16	98	6
A	16	99	10
A	17	0	23
A	17	1	13
A	17	2	4
A	17	3	3
A	17	4	4
A	17	5	6
A	17	6	29
A	17	7	16
A	17	8	16
A	17	9	26
A	17	10	19
A	17	11	26
A	17	12	9
A	17	13	2
A	17	14	24
A	17	15	18
A	17	16	13
A	17	17	28
A	17	18	20
A	17	19	7
A	17	20	23
A	17	21	22
A	17	22	21
A	17	23	1
A	17	24	25
A	17	25	20
A	17	26	8
A	17	27	5
A	17	28	3
A	17	29	23
A	17	30	14
A	17	31	20
A	17	32	30
A	17	33	23
A	17	34	24
A	17	35	12
A	17	36	10
A	17	37	2
A	17	38	2
A	17	39	0
A	17	40	1
A	17	41	29
A	17	42	12
A	17	43	21
A	17	44	20
A	17	45	22
A	17	46	13
A	17	47	4
A	17	48	22
A	17	49	18
