167	1.1749216140718852E-4
168	8.494078830930674E-5
169	1.0071807160224977E-4
170	7.67935304887798E-5
171	1.336549636728099E-4
172	9.648072658060206E-5
173	8.165572784986827E-5
174	1.1792487347045905E-4
175	8.182188229113985E-5
176	8.73920257232484E-5
177	9.16222982344989E-5
178	1.2142417651999501E-4
179	1.0540381793599626E-4
180	7.764973623267655E-5
181	9.641477667059455E-5
182	1.0407505078010633E-4
183	1.2492384344029185E-4
184	7.627215196119396E-5
185	1.0270705265657655E-4
186	1.0437930356431083E-4
187	7.1669961003744E-5
188	8.524764301292724E-5
189	1.1577803539541925E-4
190	7.885005145118102E-5
191	1.153376454500215E-4
192	9.457365545553787E-5
193	1.1257422039827683E-4
194	1.127937258784795E-4
195	8.787182776796105E-5
196	7.730108608664172E-5
197	9.932055171986866E-5
198	9.68592954251544E-5
199	1.1232142134116355E-4
200	8.300805424880041E-5
201	1.0616433942331088E-4
202	9.874082523889693E-5
203	7.402649482875551E-5
204	5.584233359303994E-5
205	1.1554163126867988E-4
206	9.164753854161222E-5
207	6.595968871031122E-5
208	9.508885098827569E-5
209	8.531642645370054E-5
210	9.36735206459922E-5
211	8.497613119587287E-5
212	8.432781779491614E-5
213	8.166639226732341E-5
214	1.0340207244544948E-4
215	8.773585211309237E-5
216	1.0713707707662826E-4
217	9.148619440274118E-5
218	8.855298508339151E-5
219	9.984307769829421E-5
220	6.257389347732824E-5
221	9.988072874770221E-5
222	9.1265583341291E-5
223	1.0404787363340328E-4
224	9.760056235328079E-5
225	1.1206891316547303E-4
226	9.548459978427171E-5
227	1.2275843185177246E-4
228	8.289899001266751E-5
229	1.0955827847230909E-4
230	9.559928678197626E-5
231	8.272638141652874E-5
232	7.381778500186935E-5
233	1.0572776834026485E-4
234	9.797200554452575E-5
235	1.0344665752575192E-4
236	1.1736630401873334E-4
237	7.939881724578721E-5
238	1.1200700370528373E-4
239	9.283042960055995E-5
240	8.955874724891879E-5
241	8.456288424508245E-5
242	9.419101370451969E-5
243	1.0276017498393198E-4
244	1.1643184487742822E-4
245	7.378891544649546E-5
246	9.820664244845431E-5
247	1.219182343247157E-4
248	9.244585532213387E-5
249	1.312414215754712E-4
250	1.0282600415713787E-4
251	1.152727220796759E-4
252	7.857706987069306E-5
253	8.454982170160958E-5
254	1.1789067672839625E-4
255	1.0047177528329884E-4
256	8.705183406363954E-5
257	1.109225488733634E-4
258	9.09284489877724E-5
259	1.264175649940702E-4
260	9.67100607125368E-5
261	1.0517906187039739E-4
262	9.2410418307195E-5
263	1.0715021512189458E-4
264	1.0087224910130372E-4
265	1.0374172569579162E-4
266	8.971816227324879E-5
267	1.3063129119565708E-4
268	1.0892644550238901E-4
269	1.417975057549793E-4
270	5.568720798329449E-5
271	8.355209139811063E-5
272	1.0428654191211854E-4
273	1.2482197068433277E-4
274	1.0851679022742046E-4
275	1.0258785639402896E-4
276	8.717967766519219E-5
277	9.236017706432283E-5
278	1.3423543546157418E-4
279	9.372770822584713E-5
280	9.329443249687041E-5
281	1.1428457838406606E-4
282	1.0801509786859768E-4
283	1.0877826637461664E-4
284	8.649737328937673E-5
285	8.329831384002817E-5
286	8.665195755801572E-5
287	7.843363706954114E-5
288	7.832978476297237E-5
289	1.060745661830534E-4
290	8.574056149347711E-5
291	8.237691507904283E-5
292	9.268174039397051E-5
293	1.0017054270091194E-4
294	9.179107901073638E-5
295	7.505135891354137E-5
296	8.44055906446893E-5
297	1.1945507348475046E-4
298	9.060348694815313E-5
299	8.301957178155766E-5
300	8.809629132168198E-5
301	1.943284224506328E-4
302	1.0485526051430597E-4
303	1.0700797023164217E-4
304	7.721352919106709E-5
305	8.699685919683134E-5
306	1.1078931153835594E-4
307	8.019602742426763E-5
308	8.652586288054049E-5
309	9.461896955784744E-5
310	9.51434745800019E-5
311	1.0704139036768603E-4
312	8.52391739286498E-5
313	1.0467167499268963E-4
314	6.860071993451622E-5
315	1.0609734216290897E-4
316	8.949808511103586E-5
317	1.048409151886969E-4
318	1.0088523354014075E-4
319	9.32893727711387E-5
320	9.736438423287243E-5
321	1.235059758954751E-4
322	9.34930990297021E-5
323	8.018735533979366E-5
324	9.300909228504751E-5
325	6.268245449935687E-5
326	1.0438323626936324E-4
327	1.0978431755699961E-4
328	7.437174784417788E-5
329	1.033243560994431E-4
330	8.423308284730228E-5
331	1.1134428956235548E-4
332	1.0397059370865033E-4
333	9.238019080622433E-5
334	1.0297995694921764E-4
335	8.691288580822761E-5
336	8.467558446976078E-5
337	9.458478694875387E-5
338	1.0566431019371758E-4
339	9.624155994650469E-5
340	8.8596153102804E-5
341	8.113891874123117E-5
342	6.896079541502392E-5
343	1.169665165772351E-4
344	1.0005419215030881E-4
345	9.808096987537108E-5
346	1.0382096456661619E-4
347	6.838489114801473E-5
348	7.450932883720362E-5
349	9.745612146522553E-5
350	9.18514580916615E-5
351	8.280134267351774E-5
352	1.1428771526417424E-4
353	7.496907600806133E-5
354	9.977644604385326E-5
355	1.4044476045188694E-4
356	9.751650508017971E-5
357	1.142168347433001E-4
358	8.916482870740233E-5
359	1.1348966154261071E-4
360	9.980505926528141E-5
361	1.1610946899857908E-4
362	1.3133757721591296E-4
363	8.850686482864901E-5
364	9.24999275964543E-5
365	7.288134126431105E-5
366	1.0069959682513324E-4
367	9.426120909402859E-5
368	1.0617211339913742E-4
369	1.0604220425709237E-4
370	1.6833668423222865E-4
371	1.1208546046232583E-4
372	1.0358603006921569E-4
373	1.075084608855362E-4
374	9.396525447681313E-5
375	1.1071268153234046E-4
376	8.437981856624174E-5
377	8.462130078259583E-5
378	1.4242176890920234E-4
379	8.169382806581108E-5
380	1.0300275679304302E-4
381	9.689272461263832E-5
382	1.0324808947657674E-4
383	1.224919968736217E-4
384	1.1388285339027784E-4
385	1.147267170424419E-4
386	9.833585351540862E-5
387	7.936467210161086E-5
388	1.1964366973838398E-4
389	9.435212787507057E-5
390	1.2632202275762519E-4
391	8.565477497247849E-5
392	1.0526298038917157E-4
393	9.929977506630504E-5
394	1.0453561041543256E-4
395	1.2155228432953362E-4
396	8.401556857190184E-5
397	1.2441465671694414E-4
398	9.265423561416213E-5
399	1.1425795661606897E-4
400	1.0107556540290316E-4
401	8.656623287955823E-5
402	8.757937408630516E-5
403	1.0487660931425846E-4
404	1.188594452063319E-4
405	1.1076752234783438E-4
406	1.0672842493154366E-4
407	6.699370738848207E-5
408	7.947614848661596E-5
409	7.688672597491837E-5
410	1.022914615660714E-4
411	7.797157299690992E-5
412	8.102417846512934E-5
413	8.470699636267589E-5
414	8.195914735251129E-5
415	7.018642122810659E-5
416	9.028869678535806E-5
417	1.1469209890245206E-4
418	9.361853294692787E-5
419	8.983478336341262E-5
420	9.096770765463525E-5
421	1.1220724392759666E-4
422	1.153801852420999E-4
423	1.066024214772556E-4
424	9.548501791399345E-5
425	9.406117350964813E-5
426	1.446439390048664E-4
427	1.2789643011340912E-4
428	8.866274825106992E-5
429	1.1708839392329611E-4
430	9.981174080257066E-5
431	8.597291456440096E-5
432	1.0818858359074821E-4
433	9.107571766131014E-5
434	1.1391467084330733E-4
435	9.000536685541131E-5
436	7.463405998413234E-5
437	7.929865492296582E-5
438	1.1344912256959997E-4
439	8.110822667529798E-5
440	8.680334610663164E-5
441	1.0638158027802665E-4
442	7.050852650890768E-5
443	1.1725626665719255E-4
444	1.0553483133524435E-4
445	1.300326375949092E-4
446	9.143953294263396E-5
447	8.685760589295705E-5
448	9.064106886447235E-5
449	8.131559005247708E-5
450	9.163930869800094E-5
451	2.2243226384964802E-4
452	7.573792792425654E-5
453	9.671715457432092E-5
454	1.2723058824231284E-4
455	1.139433907372516E-4
456	9.117688532468716E-5
457	1.224467909031138E-4
458	8.80984235488515E-5
459	8.230506166036253E-5
460	7.702751469514469E-5
461	8.284590565332922E-5
462	8.943826707638073E-5
463	9.824674185251092E-5
464	1.020186308743972E-4
465	1.0565457316855589E-4
466	8.958257367502968E-5
467	7.145417976553588E-5
468	1.0804432311733283E-4
469	1.0136361098127951E-4
470	8.487143605978832E-5
471	1.2580898802048692E-4
472	8.960405766953574E-5
473	6.282212010959825E-5
474	1.0143464879469407E-4
475	6.691853086256988E-5
476	1.2980160683750145E-4
477	8.041596996436243E-5
478	9.363663535336135E-5
479	1.1392524125549008E-4
480	8.971361113068489E-5
481	8.258468571632807E-5
482	1.2052240790636551E-4
483	1.1159334972369079E-4
484	8.21999473320596E-5
485	9.81607283051463E-5
486	1.2048746619118175E-4
487	6.83142682990797E-5
488	9.289087639657121E-5
489	8.959140427899544E-5
490	9.190251028438934E-5
491	1.2443621639706838E-4
492	1.2907736962899233E-4
493	7.559641227928761E-5
494	7.265386393847688E-5
495	9.271446196754687E-5
496	9.151354533409139E-5
497	1.0608979537061475E-4
498	7.999780152799864E-5
499	1.0918443712009457E-4
500	9.845621399856779E-5
501	9.46987242308529E-5
502	1.0881926934413775E-4
503	9.702316789768052E-5
504	9.261621595896898E-5
505	9.544945996365821E-5
506	8.146597652543634E-5
507	1.1688480676213724E-4
508	9.246142396359452E-5
509	8.57651824592023E-5
510	9.129737884051835E-5
511	1.0079388720218705E-4
512	8.818008572988098E-5
513	9.839673805558377E-5
514	9.184755709228329E-5
515	8.712323251434597E-5
516	1.0671775717338713E-4
517	8.111712520952171E-5
518	1.4045114929864594E-4
519	8.393538923239304E-5
520	1.1479058407136278E-4
521	1.4448939063339865E-4
522	8.107122600230279E-5
523	9.640334780592137E-5
524	7.282519124253264E-5
525	1.1463876567784256E-4
526	8.823661436935055E-5
527	7.377088673289965E-5
528	8.24331239758952E-5
529	8.386616725667991E-5
530	8.28278033895694E-5
531	7.786434392494E-5
532	9.42701577844764E-5
533	1.1390669664665718E-4
534	1.778285913214341E-4
535	8.594204104524931E-5
536	5.916851946493485E-5
537	9.642494175798072E-5
538	6.97543336924306E-5
539	9.646994870589524E-5
540	7.6321627211122E-5
541	1.0021813195887804E-4
542	1.0490403584499124E-4
543	7.759019426523615E-5
544	9.736768329655821E-5
545	1.4909499362851728E-4
546	1.0455407627050992E-4
547	1.2266806498641662E-4
548	1.068847670727024E-4
549	1.0661695429446703E-4
550	8.212640923187153E-5
551	1.04011884222661E-4
552	8.971843554949146E-5
553	8.857438407752981E-5
554	1.0476094980927682E-4
555	1.5641645565285262E-4
556	6.217063648624562E-5
557	1.0449552700419898E-4
558	7.042238335226001E-5
559	1.1292430238830825E-4
560	1.0779253674104224E-4
561	1.1847116597121962E-4
562	1.1169487892720027E-4
563	8.151043631498106E-5
564	9.679247805070923E-5
565	1.2356043895636083E-4
566	1.0816282223665874E-4
567	8.71017831106722E-5
568	7.104738015656835E-5
569	8.560737723714467E-5
570	1.0214658278333452E-4
571	8.517538053843912E-5
572	7.667983592253119E-5
573	1.2283750240351196E-4
574	1.1118154938339932E-4
575	8.264818181694595E-5
576	7.322465973913465E-5
577	8.408800045446421E-5
578	8.642194004628808E-5
579	8.35498974677727E-5
580	9.81787209120167E-5
581	1.3504770213335266E-4
582	1.3324158308214705E-4
583	1.04718714625343E-4
584	8.938624170309927E-5
585	1.008851649739773E-4
586	9.862952846386226E-5
587	7.599550229027954E-5
588	8.220987379216342E-5
589	8.125754010251118E-5
590	1.0023030449478E-4
591	9.59999654482169E-5
592	9.286461463886136E-5
593	1.1086828340390922E-4
594	8.46304163683131E-5
595	8.125491806469076E-5
596	1.0692309696079887E-4
597	1.0451045587771798E-4
598	1.1918808165876587E-4
599	1.0156462141798065E-4
600	1.050925905007127E-4
601	8.367669017787299E-5
602	7.865348923713971E-5
603	8.37207137901626E-5
604	1.0816245978459063E-4
605	8.302885892506533E-5
606	1.1078357374861038E-4
607	9.171091530852988E-5
608	1.0428666884742457E-4
609	8.359217833647838E-5
610	8.863234878207634E-5
611	9.997594875467578E-5
612	7.191597373445549E-5
613	6.0289285557186544E-5
614	7.813259227298064E-5
615	6.767255714915854E-5
616	9.826679391427228E-5
617	9.554995422843954E-5
618	7.737124881152908E-5
619	8.359111410176331E-5
620	1.1257140963310245E-4
621	9.44864062571191E-5
622	1.0697633579084087E-4
623	8.707606455281004E-5
624	1.0117082393175081E-4
625	9.568730223480985E-5
626	1.1029539753856259E-4
627	6.515730248325655E-5
628	1.1281734851504677E-4
629	1.1273672750403683E-4
630	8.424107052651354E-5
631	1.2096869906924085E-4
632	1.0211222752795951E-4
633	1.3935790655728492E-4
634	1.0229488866335936E-4
635	8.049754672410707E-5
636	6.599808043815329E-5
637	9.52558225068655E-5
638	1.8049282737963793E-4
639	1.1381474861382927E-4
640	7.653229889470821E-5
641	9.499681383904985E-5
642	9.891026311257932E-5
643	8.716839037969548E-5
644	1.2289099857556171E-4
645	8.542615727130911E-5
646	1.314863885642393E-4
647	1.1228356127041844E-4
648	1.2613364693151759E-4
649	9.029812827295707E-5
650	7.988781303387182E-5
651	8.25216679241184E-5
652	8.460048401121831E-5
653	1.1931871512680826E-4
654	8.703779679549624E-5
655	1.391097568269734E-4
656	1.0582116413729353E-4
657	1.0379795793535931E-4
658	9.154069308048387E-5
659	7.269159053045739E-5
660	1.275679837003807E-4
661	1.2863767323539494E-4
662	8.982541612765537E-5
663	1.2431751364155527E-4
664	1.1586430420114168E-4
665	1.0217503443686299E-4
666	8.409553438844621E-5
667	1.352557268347661E-4
668	1.1134899818559582E-4
669	7.195219990454737E-5
670	8.836537208062728E-5
671	1.0513380477117091E-4
672	8.48568801194927E-5
673	9.526126824103908E-5
674	9.174444006416117E-5
675	7.231778445535329E-5
676	8.011266583349913E-5
677	7.903355238451308E-5
678	8.825322875248502E-5
679	7.663344689312985E-5
680	9.737324502020372E-5
681	7.928660344451953E-5
682	9.370521124952433E-5
683	9.111546593790422E-5
684	1.2227177519777996E-4
685	9.491394225397652E-5
686	1.0522772868277398E-4
687	6.706336939410706E-5
688	1.0867898888821893E-4
689	1.197593743431504E-4
690	1.136311431011197E-4
691	9.435362049134492E-5
692	1.0813917207088211E-4
693	9.428424421801295E-5
694	9.345566125523518E-5
695	7.657328036048277E-5
696	9.775281298233992E-5
697	1.0463748440028335E-4
698	8.970539254034312E-5
699	1.0729723979039706E-4
700	1.2911023226467772E-4
701	8.83992235843923E-5
702	1.1772777032729356E-4
703	1.0373662765658938E-4
704	7.250260305603349E-5
705	9.905367376993354E-5
706	9.665720151704783E-5
707	1.3745986380174293E-4
708	6.753783487372902E-5
709	8.715546288806748E-5
710	1.0778892245948799E-4
711	9.543766342579579E-5
712	8.755954241392529E-5
713	9.239982335135538E-5
714	9.43556322499084E-5
715	1.0182814647567272E-4
716	1.0676678696259376E-4
717	7.914170518042506E-5
718	8.778619790781148E-5
719	1.0082294798471856E-4
720	7.584711892238662E-5
721	1.0183399608228264E-4
722	1.533487986656207E-4
723	9.68210076795363E-5
724	8.978550898275176E-5
725	1.1352374699482785E-4
726	9.243145071788609E-5
727	8.443063633779293E-5
728	1.1172972310047491E-4
729	5.7143438285337885E-5
730	9.426676189195557E-5
731	6.161276140814493E-5
732	7.840113927882836E-5
733	9.412234190043313E-5
734	1.1886007720813136E-4
735	1.020119176795074E-4
736	1.0468256607389655E-4
737	9.480264610148575E-5
738	1.0710557470025956E-4
739	1.0957685759332467E-4
740	1.0505596833919838E-4
741	7.860051587843598E-5
742	9.879720298790239E-5
743	1.8481924618560204E-4
744	8.365052444615432E-5
745	6.914652484664369E-5
746	1.1034601587855753E-4
747	1.0724938862760365E-4
748	1.0723875569515933E-4
749	9.216189391558369E-5
750	1.0339388404199559E-4
751	9.876934627102901E-5
752	8.361255823347625E-5
753	9.377207065923164E-5
754	7.041304940857259E-5
755	1.0417274703966974E-4
756	9.0349985748509E-5
757	1.5248125750885115E-4
758	1.0428630087030732E-4
759	1.1640984450399362E-4
760	1.1731326916048755E-4
761	1.0426816915021849E-4
762	9.084842413672662E-5
763	8.630209281295181E-5
764	1.196626575765448E-4
765	9.551242977097231E-5
766	8.30476424329825E-5
767	8.989485377661531E-5
768	8.276437460534041E-5
769	8.561978054451002E-5
770	1.1329254799298587E-4
771	1.0965022403971363E-4
772	7.63780926467494E-5
773	1.0269690407563623E-4
774	1.0227006515273758E-4
775	7.448324243022692E-5
776	8.823535374194645E-5
777	6.967081667996332E-5
778	9.562080931033703E-5
779	1.0396454029563544E-4
780	1.0178352467029211E-4
781	9.674320758608887E-5
782	1.0771661197993358E-4
783	1.1369881933163128E-4
784	8.231514952170105E-5
785	1.0219189550068346E-4
786	1.082054142422302E-4
787	7.93569514416496E-5
788	1.6093043930767134E-4
789	9.230299458917618E-5
790	9.036330815291043E-5
791	9.404194339613766E-5
792	9.940919706650872E-5
793	1.4350493498696204E-4
794	1.3160556354980063E-4
795	8.262474563921312E-5
796	1.0125442878775498E-4
797	1.312998776013371E-4
798	1.0850566508676587E-4
799	1.0446856326121677E-4
800	7.502154385380292E-5
801	9.693560420060827E-5
802	9.863816437302113E-5
803	8.123349084118057E-5
804	8.327415666315564E-5
805	8.283866803619225E-5
806	9.598965137543537E-5
807	8.707703521433598E-5
808	1.2830710242576804E-4
809	9.199864796805471E-5
810	8.190128521401072E-5
811	1.0825116233483332E-4
812	1.165257959169036E-4
813	1.03386283364716E-4
814	6.305461287863511E-5
815	8.99472949284823E-5
816	8.958001603664416E-5
817	9.806780010882476E-5
818	1.191904161072538E-4
819	8.886558418217801E-5
820	1.009208283672307E-4
821	1.0549990979634205E-4
822	9.273015283706245E-5
823	1.0143178149158272E-4
824	9.349374553609868E-5
825	1.0599104983995907E-4
826	8.203988165480276E-5
827	8.531898983685301E-5
828	8.204298864283725E-5
829	1.0847233815965593E-4
830	1.062099857045818E-4
831	8.204003740440902E-5
832	9.068371961501269E-5
833	8.858415865588237E-5
834	1.0756126700283704E-4
835	7.783967582641787E-5
836	9.625687056811697E-5
837	1.1096039789736601E-4
838	1.2182598813215141E-4
839	8.500275412474001E-5
840	9.898661474915806E-5
841	9.29494003291894E-5
842	7.885710803370578E-5
843	9.365367111867995E-5
844	8.957953924877269E-5
845	1.0938751554092828E-4
846	9.275797163740826E-5
847	8.195631921809317E-5
848	8.78272657732135E-5
849	8.85722262257946E-5
850	1.1788311714940526E-4
851	8.770394826381537E-5
852	1.225055804085207E-4
853	7.440290859635947E-5
854	1.1322660363320191E-4
855	8.064507201446103E-5
856	7.008173342642838E-5
857	1.000548190237978E-4
858	8.435346217447851E-5
859	1.0852255018296439E-4
860	6.961881924743389E-5
861	1.008258769622667E-4
862	9.357994411123352E-5
863	1.0269763668919317E-4
864	8.477060604074148E-5
865	1.0808108783255668E-4
866	9.984591691093343E-5
867	8.130602586210423E-5
868	9.616843331439366E-5
869	8.324162084702835E-5
870	9.910508710814114E-5
871	9.32418158217094E-5
872	9.57780863761661E-5
873	6.751221536341135E-5
874	9.11517659785664E-5
875	9.122204589565944E-5
876	1.1530453023432726E-4
877	7.827882652015361E-5
878	1.0213693191291074E-4
879	9.518423928785273E-5
880	1.1927306033610498E-4
881	9.74432503356192E-5
882	1.0733302228416873E-4
883	1.0013015190408449E-4
884	1.1956179096691035E-4
885	8.658468582686402E-5
886	1.0973993351990623E-4
887	1.2401450165229166E-4
888	8.938878445369736E-5
889	1.0264968277460534E-4
890	6.605986583416517E-5
891	1.1362448013518983E-4
892	8.077755019994644E-5
893	8.576657154132783E-5
894	1.035369404080537E-4
895	1.1227601475894867E-4
896	9.306183422672635E-5
897	1.0472807346167266E-4
898	1.1314481250237468E-4
899	8.570162471669633E-5
900	9.915238458167648E-5
901	9.051765700619679E-5
902	6.153291414044932E-5
903	1.0278708211422143E-4
904	8.380781429800517E-5
905	9.3025381412372E-5
906	9.114973857920453E-5
907	9.022515832064096E-5
908	8.482304003739182E-5
909	8.707208824466397E-5
910	8.856902268065325E-5
911	1.0384447921926435E-4
912	2.271857256315899E-4
913	8.571005074615789E-5
914	7.284607088460323E-5
915	1.0011937183894883E-4
916	8.80362817190597E-5
917	1.0559691970857609E-4
918	7.492957921122973E-5
919	7.797651947197175E-5
920	9.649456234404943E-5
921	1.0844685646500589E-4
922	8.073598471320187E-5
923	1.0692174799586478E-4
924	8.765065254478577E-5
925	1.1519203035003137E-4
926	9.991640785397058E-5
927	1.180311638534179E-4
928	8.205154249956474E-5
929	8.94979644402627E-5
930	9.059683266551038E-5
931	8.966227690517146E-5
932	1.2616782017964268E-4
933	1.188102725179288E-4
934	1.0301851955989226E-4
935	9.506496595698805E-5
936	9.971511025998486E-5
937	9.077540811269103E-5
938	9.859678621889706E-5
939	8.004585998463449E-5
940	7.490160101378192E-5
941	6.767102043774469E-5
942	1.2359323335875012E-4
943	6.355769527159479E-5
944	8.488989811073753E-5
945	8.379975791847176E-5
946	9.843741632911777E-5
947	1.0208131680298761E-4
948	7.441994250581083E-5
949	8.847276693061412E-5
950	8.991950250045787E-5
951	7.35059481685404E-5
952	9.401986875623956E-5
953	8.966575206595358E-5
954	8.794252437987725E-5
955	8.283455536172326E-5
956	1.1561222821833975E-4
957	1.0255182982024553E-4
958	9.701431155748359E-5
959	1.0799299910198034E-4
960	1.0024218136918059E-4
961	9.36996710297573E-5
962	7.28610639100222E-5
963	1.185222512120363E-4
964	1.2055560909154352E-4
965	1.0029205379444475E-4
966	6.160919113050773E-5
967	1.2213396793873238E-4
968	8.068825240910635E-5
969	1.1763468308255487E-4
970	8.982204464575204E-5
971	8.189348982246641E-5
972	1.1672826167249988E-4
973	8.551037878989542E-5
974	9.858399561932341E-5
975	8.629231847340357E-5
976	8.957786561270464E-5
977	9.307809684051315E-5
978	9.528024538961084E-5
979	8.167619533567962E-5
980	1.0474765157768267E-4
981	9.909498404283915E-5
982	1.1906288880156966E-4
983	7.786699482496187E-5
984	7.718417309191114E-5
985	9.174199160907328E-5
986	8.043493423345872E-5
987	1.1317914326970184E-4
988	8.936731762538709E-5
989	1.0637747972401712E-4
990	8.693774673075045E-5
991	7.531938483151922E-5
992	1.0730387929310113E-4
993	9.339407149187975E-5
994	1.156540423354994E-4
995	1.0117923257203695E-4
996	1.4381039366190428E-4
997	1.2169540801663555E-4
998	9.652258098430374E-5
999	8.87658020679145E-5
1000	8.704613890019041E-5
1001	9.94242214297255E-5
1002	9.976192202340966E-5
1003	8.053120406502178E-5
1004	8.872045439939213E-5
1005	9.016843933692503E-5
1006	7.461394635625805E-5
1007	7.834937015738817E-5
1008	7.269485150892991E-5
1009	1.0629243006266989E-4
1010	8.799560107533866E-5
1011	1.1358023862971457E-4
1012	1.6872280087146905E-4
1013	7.9338155835877E-5
1014	1.1856070083344953E-4
1015	1.154646209916691E-4
1016	9.91127858849407E-5
1017	7.535800230251978E-5
1018	9.137619303663629E-5
1019	9.526110389699488E-5
1020	8.7152224996104E-5
1021	1.2596769395379883E-4
1022	9.47365388986137E-5
1023	7.448148260266482E-5
1024	1.1499630241909752E-4
1025	1.0765813797321107E-4
1026	1.0138782243656083E-4
1027	9.360338411545936E-5
1028	8.00453251640087E-5
1029	9.473838389845036E-5
1030	7.946399782166876E-5
1031	9.382102610297476E-5
1032	1.1237370331159485E-4
1033	1.0291538244845894E-4
1034	8.747523771978586E-5
1035	9.138552688914879E-5
1036	1.3007430588651101E-4
1037	8.003830596196462E-5
1038	1.0367736114250306E-4
1039	8.38029762944083E-5
1040	8.0352092112375E-5
1041	7.830158989230812E-5
1042	9.96627391652361E-5
1043	1.0569160784003182E-4
1044	9.524203639495082E-5
1045	1.0414936119201518E-4
